district,date,rainfall_mm,rainfall_normal_mm,tmax
Betulpur,2025-01-15,0.1,0.4,22.6
Betulpur,2025-01-16,0.1,0.4,26.2
Betulpur,2025-01-17,0.4,0.4,26.4
Betulpur,2025-01-18,0.1,0.4,28.8
Betulpur,2025-01-19,0.1,0.4,27.4
Betulpur,2025-01-20,0.2,0.4,25.1
Betulpur,2025-01-21,0.2,0.4,27.7
Betulpur,2025-01-22,0.8,0.4,25.6
Betulpur,2025-01-23,0.5,0.4,22.5
Betulpur,2025-01-24,0.9,0.4,26.4
Betulpur,2025-01-25,0.4,0.4,26.1
Betulpur,2025-01-26,0.8,0.4,26.9
Betulpur,2025-01-27,0.0,0.4,26.5
Betulpur,2025-01-28,0.5,0.4,25.8
Betulpur,2025-01-29,0.7,0.4,25.9
Betulpur,2025-01-30,0.3,0.4,27.3
Betulpur,2025-01-31,0.4,0.4,23.3
Betulpur,2025-02-01,0.6,0.3,29.5
Betulpur,2025-02-02,0.1,0.3,28.9
Betulpur,2025-02-03,0.1,0.3,31.0
Betulpur,2025-02-04,0.4,0.3,30.7
Betulpur,2025-02-05,0.0,0.3,29.7
Betulpur,2025-02-06,0.8,0.3,29.9
Betulpur,2025-02-07,0.2,0.3,30.9
Betulpur,2025-02-08,0.1,0.3,28.8
Betulpur,2025-02-09,0.3,0.3,28.4
Betulpur,2025-02-10,0.0,0.3,29.3
Betulpur,2025-02-11,0.2,0.3,28.9
Betulpur,2025-02-12,0.2,0.3,27.7
Betulpur,2025-02-13,0.0,0.3,29.0
Betulpur,2025-02-14,0.1,0.3,28.3
Betulpur,2025-02-15,0.1,0.3,27.8
Betulpur,2025-02-16,0.0,0.3,29.7
Betulpur,2025-02-17,0.2,0.3,27.5
Betulpur,2025-02-18,0.0,0.3,28.3
Betulpur,2025-02-19,0.4,0.3,30.6
Betulpur,2025-02-20,0.2,0.3,30.0
Betulpur,2025-02-21,0.1,0.3,31.9
Betulpur,2025-02-22,0.3,0.3,29.4
Betulpur,2025-02-23,0.3,0.3,28.9
Betulpur,2025-02-24,0.8,0.3,29.5
Betulpur,2025-02-25,0.2,0.3,28.9
Betulpur,2025-02-26,0.0,0.3,31.5
Betulpur,2025-02-27,0.2,0.3,28.8
Betulpur,2025-02-28,0.4,0.3,28.7
Betulpur,2025-03-01,0.5,0.5,34.4
Betulpur,2025-03-02,1.2,0.5,33.0
Betulpur,2025-03-03,0.0,0.5,33.1
Betulpur,2025-03-04,1.3,0.5,35.6
Betulpur,2025-03-05,1.0,0.5,36.0
Betulpur,2025-03-06,0.4,0.5,32.4
Betulpur,2025-03-07,1.8,0.5,35.2
Betulpur,2025-03-08,0.2,0.5,33.2
Betulpur,2025-03-09,0.8,0.5,34.1
Betulpur,2025-03-10,0.0,0.5,34.3
Betulpur,2025-03-11,0.0,0.5,31.6
Betulpur,2025-03-12,1.0,0.5,33.9
Betulpur,2025-03-13,0.2,0.5,33.9
Betulpur,2025-03-14,0.2,0.5,32.7
Betulpur,2025-03-15,0.0,0.5,34.9
Betulpur,2025-03-16,0.4,0.5,33.5
Betulpur,2025-03-17,0.7,0.5,32.9
Betulpur,2025-03-18,0.5,0.5,36.7
Betulpur,2025-03-19,1.1,0.5,33.5
Betulpur,2025-03-20,0.0,0.5,34.7
Betulpur,2025-03-21,0.3,0.5,34.7
Betulpur,2025-03-22,0.4,0.5,32.4
Betulpur,2025-03-23,0.5,0.5,33.8
Betulpur,2025-03-24,0.0,0.5,36.7
Betulpur,2025-03-25,0.2,0.5,32.3
Betulpur,2025-03-26,1.1,0.5,35.8
Betulpur,2025-03-27,0.5,0.5,35.0
Betulpur,2025-03-28,0.1,0.5,34.9
Betulpur,2025-03-29,0.5,0.5,34.7
Betulpur,2025-03-30,0.7,0.5,37.5
Betulpur,2025-03-31,0.5,0.5,35.8
Betulpur,2025-04-01,0.0,0.7,41.0
Betulpur,2025-04-02,0.0,0.7,39.9
Betulpur,2025-04-03,1.1,0.7,38.0
Betulpur,2025-04-04,1.2,0.7,37.6
Betulpur,2025-04-05,0.3,0.7,37.6
Betulpur,2025-04-06,0.2,0.7,38.6
Betulpur,2025-04-07,0.5,0.7,38.0
Betulpur,2025-04-08,1.1,0.7,38.1
Betulpur,2025-04-09,0.2,0.7,38.3
Betulpur,2025-04-10,0.0,0.7,37.8
Betulpur,2025-04-11,1.7,0.7,41.6
Betulpur,2025-04-12,0.5,0.7,38.2
Betulpur,2025-04-13,0.5,0.7,38.7
Betulpur,2025-04-14,0.4,0.7,34.9
Betulpur,2025-04-15,2.6,0.7,40.3
Betulpur,2025-04-16,0.6,0.7,40.1
Betulpur,2025-04-17,0.0,0.7,40.8
Betulpur,2025-04-18,0.5,0.7,38.4
Betulpur,2025-04-19,0.0,0.7,37.4
Betulpur,2025-04-20,0.1,0.7,37.0
Betulpur,2025-04-21,1.1,0.7,39.1
Betulpur,2025-04-22,0.1,0.7,41.1
Betulpur,2025-04-23,0.3,0.7,40.0
Betulpur,2025-04-24,2.5,0.7,35.6
Betulpur,2025-04-25,0.1,0.7,37.3
Betulpur,2025-04-26,0.3,0.7,36.9
Betulpur,2025-04-27,0.5,0.7,38.3
Betulpur,2025-04-28,0.0,0.7,38.9
Betulpur,2025-04-29,1.6,0.7,39.7
Betulpur,2025-04-30,0.2,0.7,40.1
Betulpur,2025-05-01,0.4,1.2,40.6
Betulpur,2025-05-02,2.9,1.2,40.3
Betulpur,2025-05-03,0.1,1.2,41.6
Betulpur,2025-05-04,2.8,1.2,42.1
Betulpur,2025-05-05,3.1,1.2,41.7
Betulpur,2025-05-06,4.0,1.2,39.8
Betulpur,2025-05-07,0.0,1.2,41.8
Betulpur,2025-05-08,0.5,1.2,38.1
Betulpur,2025-05-09,0.2,1.2,40.8
Betulpur,2025-05-10,0.5,1.2,44.5
Betulpur,2025-05-11,1.1,1.2,46.5
Betulpur,2025-05-12,3.1,1.2,41.1
Betulpur,2025-05-13,1.1,1.2,43.3
Betulpur,2025-05-14,1.5,1.2,43.5
Betulpur,2025-05-15,9.1,1.2,41.6
Betulpur,2025-05-16,1.0,1.2,40.0
Betulpur,2025-05-17,1.9,1.2,42.9
Betulpur,2025-05-18,2.9,1.2,39.7
Betulpur,2025-05-19,1.3,1.2,41.7
Betulpur,2025-05-20,2.1,1.2,44.2
Betulpur,2025-05-21,1.6,1.2,40.4
Betulpur,2025-05-22,1.7,1.2,42.2
Betulpur,2025-05-23,0.6,1.2,40.6
Betulpur,2025-05-24,2.3,1.2,43.7
Betulpur,2025-05-25,2.8,1.2,43.8
Betulpur,2025-05-26,0.0,1.2,40.2
Betulpur,2025-05-27,1.0,1.2,41.5
Betulpur,2025-05-28,3.2,1.2,41.1
Betulpur,2025-05-29,1.4,1.2,42.6
Betulpur,2025-05-30,0.5,1.2,40.7
Betulpur,2025-05-31,2.1,1.2,42.7
Betulpur,2025-06-01,0.2,6.0,39.2
Betulpur,2025-06-02,9.8,6.0,39.6
Betulpur,2025-06-03,4.6,6.0,41.0
Betulpur,2025-06-04,6.3,6.0,39.3
Betulpur,2025-06-05,3.4,6.0,40.5
Betulpur,2025-06-06,5.9,6.0,34.2
Betulpur,2025-06-07,1.0,6.0,39.7
Betulpur,2025-06-08,3.6,6.0,38.7
Betulpur,2025-06-09,22.3,6.0,37.0
Betulpur,2025-06-10,41.3,6.0,41.4
Betulpur,2025-06-11,12.0,6.0,38.2
Betulpur,2025-06-12,3.9,6.0,35.5
Betulpur,2025-06-13,3.1,6.0,37.8
Betulpur,2025-06-14,1.5,6.0,37.8
Betulpur,2025-06-15,11.1,6.0,37.1
Betulpur,2025-06-16,0.9,6.0,40.5
Betulpur,2025-06-17,6.1,6.0,38.7
Betulpur,2025-06-18,1.0,6.0,34.8
Betulpur,2025-06-19,6.5,6.0,39.8
Betulpur,2025-06-20,3.1,6.0,38.3
Betulpur,2025-06-21,0.2,6.0,41.7
Betulpur,2025-06-22,9.0,6.0,36.6
Betulpur,2025-06-23,2.8,6.0,39.5
Betulpur,2025-06-24,0.6,6.0,37.4
Betulpur,2025-06-25,0.8,6.0,38.1
Betulpur,2025-06-26,2.2,6.0,39.5
Betulpur,2025-06-27,2.8,6.0,39.8
Betulpur,2025-06-28,0.5,6.0,39.2
Betulpur,2025-06-29,3.4,6.0,39.3
Betulpur,2025-06-30,9.6,6.0,38.2
Betulpur,2025-07-01,10.7,10.5,32.0
Betulpur,2025-07-02,21.6,10.5,32.2
Betulpur,2025-07-03,20.9,10.5,33.4
Betulpur,2025-07-04,4.1,10.5,32.1
Betulpur,2025-07-05,32.9,10.5,32.7
Betulpur,2025-07-06,10.4,10.5,35.2
Betulpur,2025-07-07,4.5,10.5,34.5
Betulpur,2025-07-08,0.4,10.5,34.8
Betulpur,2025-07-09,35.5,10.5,31.4
Betulpur,2025-07-10,2.0,10.5,31.5
Betulpur,2025-07-11,13.0,10.5,32.3
Betulpur,2025-07-12,7.0,10.5,33.0
Betulpur,2025-07-13,39.5,10.5,34.5
Betulpur,2025-07-14,7.8,10.5,34.4
Betulpur,2025-07-15,6.9,10.5,34.2
Betulpur,2025-07-16,10.4,10.5,36.0
Betulpur,2025-07-17,23.3,10.5,32.4
Betulpur,2025-07-18,1.9,10.5,30.5
Betulpur,2025-07-19,6.5,10.5,34.3
Betulpur,2025-07-20,16.4,10.5,34.2
Betulpur,2025-07-21,0.2,10.5,33.5
Betulpur,2025-07-22,12.7,10.5,33.5
Betulpur,2025-07-23,3.6,10.5,32.5
Betulpur,2025-07-24,42.8,10.5,32.4
Betulpur,2025-07-25,8.8,10.5,32.9
Betulpur,2025-07-26,16.9,10.5,32.4
Betulpur,2025-07-27,1.8,10.5,31.7
Betulpur,2025-07-28,0.8,10.5,29.5
Betulpur,2025-07-29,3.9,10.5,30.0
Betulpur,2025-07-30,14.4,10.5,33.0
Betulpur,2025-07-31,2.9,10.5,32.1
Betulpur,2025-08-01,0.9,9.5,32.1
Betulpur,2025-08-02,2.8,9.5,33.4
Betulpur,2025-08-03,7.2,9.5,31.1
Betulpur,2025-08-04,5.9,9.5,30.9
Betulpur,2025-08-05,1.8,9.5,32.3
Betulpur,2025-08-06,13.1,9.5,31.0
Betulpur,2025-08-07,1.1,9.5,37.2
Betulpur,2025-08-08,1.6,9.5,30.8
Betulpur,2025-08-09,2.5,9.5,30.8
Betulpur,2025-08-10,1.0,9.5,32.8
Betulpur,2025-08-11,37.7,9.5,32.4
Betulpur,2025-08-12,0.2,9.5,33.2
Betulpur,2025-08-13,0.5,9.5,31.0
Betulpur,2025-08-14,2.0,9.5,33.0
Betulpur,2025-08-15,7.0,9.5,28.1
Betulpur,2025-08-16,1.3,9.5,31.3
Betulpur,2025-08-17,8.1,9.5,31.1
Betulpur,2025-08-18,3.1,9.5,33.7
Betulpur,2025-08-19,30.4,9.5,30.8
Betulpur,2025-08-20,1.7,9.5,33.8
Betulpur,2025-08-21,6.4,9.5,29.9
Betulpur,2025-08-22,1.2,9.5,28.7
Betulpur,2025-08-23,23.6,9.5,31.7
Betulpur,2025-08-24,0.4,9.5,30.3
Betulpur,2025-08-25,9.9,9.5,30.5
Betulpur,2025-08-26,7.9,9.5,30.4
Betulpur,2025-08-27,1.6,9.5,32.0
Betulpur,2025-08-28,11.2,9.5,32.9
Betulpur,2025-08-29,0.5,9.5,28.1
Betulpur,2025-08-30,3.1,9.5,33.0
Betulpur,2025-08-31,2.0,9.5,30.9
Betulpur,2025-09-01,2.3,5.5,33.3
Betulpur,2025-09-02,4.9,5.5,33.5
Betulpur,2025-09-03,2.7,5.5,33.4
Betulpur,2025-09-04,5.8,5.5,33.2
Betulpur,2025-09-05,0.3,5.5,33.8
Betulpur,2025-09-06,2.2,5.5,33.9
Betulpur,2025-09-07,17.1,5.5,32.9
Betulpur,2025-09-08,6.5,5.5,32.6
Betulpur,2025-09-09,9.6,5.5,31.2
Betulpur,2025-09-10,0.4,5.5,32.9
Betulpur,2025-09-11,0.7,5.5,32.7
Betulpur,2025-09-12,8.6,5.5,31.2
Betulpur,2025-09-13,19.5,5.5,34.0
Betulpur,2025-09-14,2.6,5.5,32.3
Betulpur,2025-09-15,22.4,5.5,32.3
Betulpur,2025-09-16,17.6,5.5,32.1
Betulpur,2025-09-17,11.3,5.5,31.6
Betulpur,2025-09-18,0.4,5.5,33.9
Betulpur,2025-09-19,2.1,5.5,30.8
Betulpur,2025-09-20,1.3,5.5,31.0
Betulpur,2025-09-21,8.4,5.5,31.4
Betulpur,2025-09-22,9.7,5.5,28.6
Betulpur,2025-09-23,20.9,5.5,33.7
Betulpur,2025-09-24,1.3,5.5,35.5
Betulpur,2025-09-25,2.0,5.5,34.1
Betulpur,2025-09-26,1.5,5.5,32.3
Betulpur,2025-09-27,1.3,5.5,33.5
Betulpur,2025-09-28,7.3,5.5,31.1
Betulpur,2025-09-29,4.8,5.5,33.4
Betulpur,2025-09-30,11.7,5.5,31.8
Betulpur,2025-10-01,0.1,1.8,33.9
Betulpur,2025-10-02,0.9,1.8,33.9
Betulpur,2025-10-03,5.3,1.8,36.4
Betulpur,2025-10-04,7.8,1.8,31.8
Betulpur,2025-10-05,0.8,1.8,32.6
Betulpur,2025-10-06,2.2,1.8,31.3
Betulpur,2025-10-07,1.5,1.8,31.0
Betulpur,2025-10-08,4.1,1.8,31.7
Betulpur,2025-10-09,1.4,1.8,34.7
Betulpur,2025-10-10,0.3,1.8,32.1
Betulpur,2025-10-11,0.2,1.8,31.7
Betulpur,2025-10-12,1.0,1.8,33.1
Betulpur,2025-10-13,0.4,1.8,30.6
Betulpur,2025-10-14,0.4,1.8,30.8
Betulpur,2025-10-15,1.5,1.8,32.2
Betulpur,2025-10-16,5.6,1.8,35.6
Betulpur,2025-10-17,0.2,1.8,34.3
Betulpur,2025-10-18,0.5,1.8,34.4
Betulpur,2025-10-19,0.1,1.8,31.8
Betulpur,2025-10-20,5.3,1.8,30.7
Betulpur,2025-10-21,2.5,1.8,34.0
Betulpur,2025-10-22,0.0,1.8,30.3
Betulpur,2025-10-23,1.6,1.8,31.9
Betulpur,2025-10-24,0.5,1.8,34.8
Betulpur,2025-10-25,1.5,1.8,32.4
Betulpur,2025-10-26,2.4,1.8,31.8
Betulpur,2025-10-27,2.2,1.8,32.1
Betulpur,2025-10-28,0.7,1.8,31.8
Betulpur,2025-10-29,1.7,1.8,32.1
Betulpur,2025-10-30,4.5,1.8,34.2
Betulpur,2025-10-31,0.5,1.8,34.2
Betulpur,2025-11-01,0.0,0.5,26.7
Betulpur,2025-11-02,0.2,0.5,31.6
Betulpur,2025-11-03,0.1,0.5,28.4
Betulpur,2025-11-04,0.0,0.5,29.5
Betulpur,2025-11-05,0.4,0.5,25.5
Betulpur,2025-11-06,2.1,0.5,27.3
Betulpur,2025-11-07,0.1,0.5,28.7
Betulpur,2025-11-08,0.4,0.5,31.5
Betulpur,2025-11-09,0.2,0.5,28.6
Betulpur,2025-11-10,2.1,0.5,28.8
Betulpur,2025-11-11,1.9,0.5,30.2
Betulpur,2025-11-12,0.4,0.5,29.3
Betulpur,2025-11-13,0.5,0.5,29.6
Betulpur,2025-11-14,0.2,0.5,28.9
Betulpur,2025-11-15,0.3,0.5,29.2
Betulpur,2025-11-16,1.4,0.5,29.5
Betulpur,2025-11-17,0.5,0.5,28.2
Betulpur,2025-11-18,1.0,0.5,29.7
Betulpur,2025-11-19,1.3,0.5,31.0
Betulpur,2025-11-20,0.3,0.5,29.3
Betulpur,2025-11-21,2.3,0.5,27.7
Betulpur,2025-11-22,0.2,0.5,29.6
Betulpur,2025-11-23,0.2,0.5,27.0
Betulpur,2025-11-24,0.3,0.5,31.5
Betulpur,2025-11-25,0.0,0.5,26.7
Betulpur,2025-11-26,0.2,0.5,27.5
Betulpur,2025-11-27,0.8,0.5,30.5
Betulpur,2025-11-28,0.1,0.5,29.8
Betulpur,2025-11-29,0.1,0.5,26.4
Betulpur,2025-11-30,1.4,0.5,29.4
Betulpur,2025-12-01,0.0,0.3,26.2
Betulpur,2025-12-02,0.3,0.3,25.2
Betulpur,2025-12-03,1.1,0.3,27.8
Betulpur,2025-12-04,0.0,0.3,27.4
Betulpur,2025-12-05,0.1,0.3,25.5
Betulpur,2025-12-06,0.0,0.3,28.0
Betulpur,2025-12-07,0.3,0.3,25.3
Betulpur,2025-12-08,0.1,0.3,24.5
Betulpur,2025-12-09,0.1,0.3,26.5
Betulpur,2025-12-10,0.9,0.3,24.3
Betulpur,2025-12-11,0.9,0.3,28.6
Betulpur,2025-12-12,0.1,0.3,26.3
Betulpur,2025-12-13,1.3,0.3,25.9
Betulpur,2025-12-14,0.1,0.3,30.0
Betulpur,2025-12-15,0.9,0.3,28.0
Betulpur,2025-12-16,0.3,0.3,25.9
Betulpur,2025-12-17,0.1,0.3,27.9
Betulpur,2025-12-18,0.1,0.3,27.1
Betulpur,2025-12-19,0.2,0.3,23.9
Betulpur,2025-12-20,0.1,0.3,25.1
Betulpur,2025-12-21,0.0,0.3,28.0
Betulpur,2025-12-22,0.1,0.3,28.1
Betulpur,2025-12-23,0.4,0.3,27.1
Betulpur,2025-12-24,0.3,0.3,24.7
Betulpur,2025-12-25,0.7,0.3,25.2
Betulpur,2025-12-26,0.1,0.3,25.3
Betulpur,2025-12-27,0.8,0.3,23.8
Betulpur,2025-12-28,0.2,0.3,27.5
Betulpur,2025-12-29,0.0,0.3,28.2
Betulpur,2025-12-30,0.1,0.3,28.1
Betulpur,2025-12-31,0.5,0.3,24.7
Betulpur,2026-01-01,0.4,0.4,24.5
Betulpur,2026-01-02,0.1,0.4,24.3
Betulpur,2026-01-03,0.0,0.4,28.4
Betulpur,2026-01-04,0.1,0.4,26.8
Betulpur,2026-01-05,0.2,0.4,25.8
Betulpur,2026-01-06,0.4,0.4,26.7
Betulpur,2026-01-07,0.0,0.4,25.7
Betulpur,2026-01-08,0.7,0.4,26.6
Betulpur,2026-01-09,0.7,0.4,23.2
Betulpur,2026-01-10,1.0,0.4,25.7
Betulpur,2026-01-11,1.0,0.4,24.2
Betulpur,2026-01-12,0.3,0.4,27.7
Betulpur,2026-01-13,0.6,0.4,23.8
Betulpur,2026-01-14,0.2,0.4,24.8
Betulpur,2026-01-15,0.2,0.4,26.8
Betulpur,2026-01-16,0.5,0.4,25.7
Betulpur,2026-01-17,0.2,0.4,26.4
Betulpur,2026-01-18,0.1,0.4,24.1
Betulpur,2026-01-19,0.3,0.4,27.1
Betulpur,2026-01-20,0.4,0.4,28.7
Betulpur,2026-01-21,0.5,0.4,27.8
Betulpur,2026-01-22,0.3,0.4,23.9
Betulpur,2026-01-23,0.7,0.4,26.6
Betulpur,2026-01-24,0.3,0.4,24.7
Betulpur,2026-01-25,0.7,0.4,24.2
Betulpur,2026-01-26,0.9,0.4,28.0
Betulpur,2026-01-27,0.3,0.4,26.9
Betulpur,2026-01-28,0.0,0.4,26.7
Betulpur,2026-01-29,0.8,0.4,27.3
Betulpur,2026-01-30,0.1,0.4,25.0
Betulpur,2026-01-31,1.5,0.4,27.4
Betulpur,2026-02-01,0.5,0.3,26.8
Betulpur,2026-02-02,0.3,0.3,29.7
Betulpur,2026-02-03,0.7,0.3,29.1
Betulpur,2026-02-04,0.5,0.3,28.3
Betulpur,2026-02-05,0.9,0.3,29.3
Betulpur,2026-02-06,0.1,0.3,29.6
Betulpur,2026-02-07,0.2,0.3,27.2
Betulpur,2026-02-08,0.0,0.3,27.9
Betulpur,2026-02-09,0.1,0.3,31.1
Betulpur,2026-02-10,0.7,0.3,29.9
Betulpur,2026-02-11,0.8,0.3,29.4
Betulpur,2026-02-12,0.6,0.3,28.9
Betulpur,2026-02-13,0.1,0.3,29.4
Betulpur,2026-02-14,0.1,0.3,28.5
Betulpur,2026-02-15,0.1,0.3,29.7
Betulpur,2026-02-16,0.1,0.3,30.8
Betulpur,2026-02-17,0.1,0.3,28.5
Betulpur,2026-02-18,0.0,0.3,29.6
Betulpur,2026-02-19,0.5,0.3,28.7
Betulpur,2026-02-20,0.0,0.3,27.4
Betulpur,2026-02-21,0.1,0.3,29.8
Betulpur,2026-02-22,0.7,0.3,28.3
Betulpur,2026-02-23,0.0,0.3,27.6
Betulpur,2026-02-24,0.0,0.3,28.2
Betulpur,2026-02-25,0.0,0.3,28.0
Betulpur,2026-02-26,0.1,0.3,26.8
Betulpur,2026-02-27,1.0,0.3,30.0
Betulpur,2026-02-28,0.2,0.3,26.9
Betulpur,2026-03-01,0.2,0.5,32.7
Betulpur,2026-03-02,0.1,0.5,34.8
Betulpur,2026-03-03,0.5,0.5,34.8
Betulpur,2026-03-04,0.2,0.5,31.0
Betulpur,2026-03-05,0.9,0.5,34.9
Betulpur,2026-03-06,0.5,0.5,32.8
Betulpur,2026-03-07,1.5,0.5,37.6
Betulpur,2026-03-08,0.0,0.5,36.0
Betulpur,2026-03-09,0.1,0.5,33.8
Betulpur,2026-03-10,0.2,0.5,35.8
Betulpur,2026-03-11,0.3,0.5,33.1
Betulpur,2026-03-12,0.7,0.5,31.4
Betulpur,2026-03-13,0.5,0.5,31.7
Betulpur,2026-03-14,0.8,0.5,35.3
Betulpur,2026-03-15,0.7,0.5,30.2
Betulpur,2026-03-16,0.1,0.5,37.3
Betulpur,2026-03-17,0.2,0.5,33.5
Betulpur,2026-03-18,0.3,0.5,34.4
Betulpur,2026-03-19,0.5,0.5,33.2
Betulpur,2026-03-20,0.2,0.5,34.7
Betulpur,2026-03-21,0.0,0.5,36.2
Betulpur,2026-03-22,0.1,0.5,31.1
Betulpur,2026-03-23,1.0,0.5,33.8
Betulpur,2026-03-24,0.3,0.5,33.7
Betulpur,2026-03-25,0.3,0.5,33.4
Betulpur,2026-03-26,0.5,0.5,32.1
Betulpur,2026-03-27,0.2,0.5,32.9
Betulpur,2026-03-28,0.2,0.5,33.2
Betulpur,2026-03-29,0.1,0.5,34.2
Betulpur,2026-03-30,0.1,0.5,35.2
Betulpur,2026-03-31,0.5,0.5,35.6
Betulpur,2026-04-01,0.7,0.7,40.1
Betulpur,2026-04-02,0.1,0.7,40.0
Betulpur,2026-04-03,0.6,0.7,38.7
Betulpur,2026-04-04,0.3,0.7,39.5
Betulpur,2026-04-05,1.5,0.7,39.8
Betulpur,2026-04-06,0.0,0.7,41.8
Betulpur,2026-04-07,0.4,0.7,39.3
Betulpur,2026-04-08,0.5,0.7,39.5
Betulpur,2026-04-09,0.2,0.7,38.9
Betulpur,2026-04-10,0.8,0.7,41.3
Betulpur,2026-04-11,0.7,0.7,40.2
Betulpur,2026-04-12,0.3,0.7,40.7
Betulpur,2026-04-13,0.4,0.7,39.8
Betulpur,2026-04-14,0.2,0.7,40.2
Betulpur,2026-04-15,2.0,0.7,39.6
Betulpur,2026-04-16,0.4,0.7,36.9
Betulpur,2026-04-17,1.7,0.7,40.0
Betulpur,2026-04-18,3.4,0.7,39.0
Betulpur,2026-04-19,0.9,0.7,38.2
Betulpur,2026-04-20,1.1,0.7,39.3
Betulpur,2026-04-21,0.6,0.7,42.3
Betulpur,2026-04-22,0.2,0.7,38.6
Betulpur,2026-04-23,1.3,0.7,41.0
Betulpur,2026-04-24,0.0,0.7,37.9
Betulpur,2026-04-25,0.4,0.7,42.3
Betulpur,2026-04-26,0.2,0.7,40.6
Betulpur,2026-04-27,0.3,0.7,40.3
Betulpur,2026-04-28,0.1,0.7,37.8
Betulpur,2026-04-29,0.3,0.7,39.1
Betulpur,2026-04-30,1.1,0.7,38.9
Betulpur,2026-05-01,0.0,1.2,41.4
Betulpur,2026-05-02,0.9,1.2,43.5
Betulpur,2026-05-03,0.8,1.2,42.0
Betulpur,2026-05-04,0.8,1.2,42.0
Betulpur,2026-05-05,0.5,1.2,41.5
Betulpur,2026-05-06,0.5,1.2,41.7
Betulpur,2026-05-07,0.3,1.2,43.2
Betulpur,2026-05-08,1.9,1.2,42.2
Betulpur,2026-05-09,1.3,1.2,45.2
Betulpur,2026-05-10,1.0,1.2,43.4
Betulpur,2026-05-11,2.5,1.2,43.5
Betulpur,2026-05-12,1.6,1.2,41.2
Betulpur,2026-05-13,2.2,1.2,44.9
Betulpur,2026-05-14,0.5,1.2,44.2
Betulpur,2026-05-15,0.1,1.2,43.5
Betulpur,2026-05-16,0.6,1.2,43.6
Betulpur,2026-05-17,5.7,1.2,42.3
Betulpur,2026-05-18,0.1,1.2,42.2
Betulpur,2026-05-19,1.7,1.2,40.9
Betulpur,2026-05-20,0.7,1.2,43.9
Betulpur,2026-05-21,0.3,1.2,47.7
Betulpur,2026-05-22,1.6,1.2,44.1
Betulpur,2026-05-23,1.3,1.2,45.1
Betulpur,2026-05-24,2.8,1.2,48.0
Betulpur,2026-05-25,1.7,1.2,43.4
Betulpur,2026-05-26,0.7,1.2,47.1
Betulpur,2026-05-27,0.6,1.2,46.7
Betulpur,2026-05-28,0.1,1.2,47.2
Betulpur,2026-05-29,0.9,1.2,48.3
Betulpur,2026-05-30,3.1,1.2,48.9
Betulpur,2026-05-31,6.8,1.2,44.9
Betulpur,2026-06-01,8.3,6.0,47.5
Betulpur,2026-06-02,4.1,6.0,43.4
Betulpur,2026-06-03,1.1,6.0,43.8
Betulpur,2026-06-04,3.4,6.0,44.0
Betulpur,2026-06-05,3.3,6.0,43.7
Betulpur,2026-06-06,8.4,6.0,45.2
Betulpur,2026-06-07,0.2,6.0,43.7
Betulpur,2026-06-08,0.2,6.0,46.4
Betulpur,2026-06-09,0.4,6.0,43.0
Betulpur,2026-06-10,0.3,6.0,45.1
Betulpur,2026-06-11,3.9,6.0,40.4
Betulpur,2026-06-12,2.2,6.0,36.1
Betulpur,2026-06-13,1.1,6.0,38.8
Betulpur,2026-06-14,2.2,6.0,38.6
Betulpur,2026-06-15,5.8,6.0,39.0
Betulpur,2026-06-16,0.5,6.0,39.2
Betulpur,2026-06-17,5.1,6.0,40.0
Betulpur,2026-06-18,1.5,6.0,39.5
Betulpur,2026-06-19,1.2,6.0,40.0
Betulpur,2026-06-20,5.6,6.0,38.6
Betulpur,2026-06-21,0.0,6.0,39.1
Betulpur,2026-06-22,3.0,6.0,36.9
Betulpur,2026-06-23,3.3,6.0,38.8
Betulpur,2026-06-24,0.0,6.0,40.0
Betulpur,2026-06-25,0.1,6.0,39.4
Betulpur,2026-06-26,0.1,6.0,41.2
Betulpur,2026-06-27,3.6,6.0,39.4
Betulpur,2026-06-28,0.3,6.0,38.4
Betulpur,2026-06-29,0.9,6.0,38.5
Betulpur,2026-06-30,6.3,6.0,40.3
Betulpur,2026-07-01,2.1,10.5,30.8
Betulpur,2026-07-02,1.0,10.5,33.0
Betulpur,2026-07-03,4.2,10.5,32.2
Betulpur,2026-07-04,1.2,10.5,32.2
Betulpur,2026-07-05,9.5,10.5,32.1
Betulpur,2026-07-06,1.7,10.5,32.1
Betulpur,2026-07-07,6.2,10.5,33.1
Betulpur,2026-07-08,1.7,10.5,33.6
Betulpur,2026-07-09,0.6,10.5,34.1
Betulpur,2026-07-10,15.6,10.5,33.5
Betulpur,2026-07-11,2.4,10.5,33.0
Betulpur,2026-07-12,0.2,10.5,32.6
Betulpur,2026-07-13,5.3,10.5,35.4
Betulpur,2026-07-14,2.5,10.5,33.7
Betulpur,2026-07-15,2.9,10.5,30.9
Nadiya,2024-01-01,0.2,0.4,28.3
Nadiya,2024-01-02,0.4,0.4,22.5
Nadiya,2024-01-03,0.1,0.4,29.2
Nadiya,2024-01-04,0.3,0.4,25.2
Nadiya,2024-01-05,0.3,0.4,25.4
Nadiya,2024-01-06,0.3,0.4,26.1
Nadiya,2024-01-07,0.7,0.4,28.3
Nadiya,2024-01-08,1.1,0.4,26.0
Nadiya,2024-01-09,0.3,0.4,25.7
Nadiya,2024-01-10,0.7,0.4,23.2
Nadiya,2024-01-11,0.1,0.4,26.5
