enterprise_id,date,txn_count,value_index,inflow_outflow,payer_diversity
1,2025-08-28,31,1.255,1.306,0.939
1,2025-08-29,22,1.053,1.134,0.929
1,2025-08-30,23,1.183,1.232,0.655
1,2025-08-31,18,0.756,0.992,0.553
1,2025-09-01,25,1.231,1.29,0.758
1,2025-09-02,30,1.142,1.213,0.753
1,2025-09-03,25,1.299,1.269,0.897
1,2025-09-04,22,0.991,1.063,0.595
1,2025-09-05,21,0.991,0.954,0.62
1,2025-09-06,27,1.403,1.418,0.978
1,2025-09-07,19,1.322,1.273,0.516
1,2025-09-08,24,1.097,1.114,0.631
1,2025-09-09,37,1.41,1.494,0.938
1,2025-09-10,17,1.377,1.321,0.689
1,2025-09-11,31,1.056,1.243,0.489
1,2025-09-12,23,1.312,1.318,0.784
1,2025-09-13,22,1.322,1.33,0.543
1,2025-09-14,18,1.274,1.188,0.656
1,2025-09-15,23,0.921,1.253,0.689
1,2025-09-16,26,1.333,1.377,0.72
1,2025-09-17,31,1.186,1.345,0.907
1,2025-09-18,29,1.448,1.254,0.695
1,2025-09-19,24,0.861,1.118,0.727
1,2025-09-20,26,1.202,1.332,0.943
1,2025-09-21,20,0.865,0.941,0.525
1,2025-09-22,34,1.435,1.359,0.85
1,2025-09-23,24,1.37,1.438,0.961
1,2025-09-24,26,1.624,1.492,0.853
1,2025-09-25,26,1.259,1.265,0.617
1,2025-09-26,33,1.196,1.195,0.597
1,2025-09-27,27,1.389,1.547,0.773
1,2025-09-28,21,1.219,1.235,0.759
1,2025-09-29,25,1.039,1.23,0.768
1,2025-09-30,26,1.18,1.465,0.771
1,2025-10-01,26,1.266,1.325,0.816
1,2025-10-02,28,1.236,1.292,0.836
1,2025-10-03,30,1.256,1.286,0.541
1,2025-10-04,24,1.292,1.291,0.6
1,2025-10-05,22,1.126,1.173,0.6
1,2025-10-06,21,1.118,1.226,0.703
1,2025-10-07,23,1.376,1.434,0.715
1,2025-10-08,32,1.459,1.345,0.763
1,2025-10-09,28,1.381,1.23,0.843
1,2025-10-10,25,1.145,1.206,0.687
1,2025-10-11,27,1.135,1.312,0.869
1,2025-10-12,22,1.029,1.096,0.508
1,2025-10-13,30,1.12,1.344,0.711
1,2025-10-14,34,1.138,1.437,0.887
1,2025-10-15,37,1.356,1.551,0.777
1,2025-10-16,26,1.231,1.389,0.585
1,2025-10-17,26,1.326,1.516,0.89
1,2025-10-18,26,1.317,1.359,0.628
1,2025-10-19,23,1.248,1.226,0.697
1,2025-10-20,30,1.465,1.482,0.788
1,2025-10-21,30,1.384,1.463,0.879
1,2025-10-22,23,1.071,1.186,0.553
1,2025-10-23,29,1.335,1.419,0.885
1,2025-10-24,25,1.201,1.402,0.839
1,2025-10-25,22,1.184,1.209,0.728
1,2025-10-26,32,1.437,1.434,0.72
1,2025-10-27,30,1.054,1.298,0.767
1,2025-10-28,26,1.374,1.492,0.778
1,2025-10-29,28,1.296,1.288,0.723
1,2025-10-30,29,1.517,1.382,0.767
1,2025-10-31,36,1.168,1.283,0.577
1,2025-11-01,22,1.072,1.109,0.451
1,2025-11-02,32,1.641,1.376,0.893
1,2025-11-03,17,1.26,1.212,0.857
1,2025-11-04,10,1.114,1.276,0.81
1,2025-11-05,30,1.493,1.544,0.667
1,2025-11-06,25,1.266,1.351,0.765
1,2025-11-07,24,1.259,1.38,0.736
1,2025-11-08,32,1.297,1.371,0.746
1,2025-11-09,24,1.437,1.263,0.882
1,2025-11-10,30,1.52,1.455,0.842
1,2025-11-11,23,1.406,1.528,0.81
1,2025-11-12,21,1.16,1.271,1.0
1,2025-11-13,31,1.449,1.421,0.675
1,2025-11-14,34,1.431,1.542,0.829
1,2025-11-15,29,1.016,1.176,0.76
1,2025-11-16,38,1.919,1.69,0.634
1,2025-11-17,28,1.223,1.348,0.79
1,2025-11-18,39,1.642,1.638,0.929
1,2025-11-19,30,1.34,1.367,0.51
1,2025-11-20,33,1.782,1.417,0.478
1,2025-11-21,30,1.255,1.342,0.836
1,2025-11-22,21,1.17,1.225,0.765
1,2025-11-23,32,1.373,1.531,1.0
1,2025-11-24,28,1.032,1.142,0.673
1,2025-11-25,30,1.122,1.269,0.636
1,2025-11-26,32,1.572,1.643,1.0
1,2025-11-27,20,1.102,1.29,0.691
1,2025-11-28,31,1.306,1.361,0.722
1,2025-11-29,33,1.295,1.457,0.72
1,2025-11-30,26,1.447,1.373,0.877
1,2025-12-01,28,1.594,1.542,0.686
1,2025-12-02,42,1.394,1.557,0.821
1,2025-12-03,32,1.274,1.303,0.748
1,2025-12-04,31,1.163,1.381,0.539
1,2025-12-05,29,1.293,1.481,0.781
1,2025-12-06,33,1.475,1.271,0.573
1,2025-12-07,24,1.393,1.566,0.922
1,2025-12-08,24,1.473,1.585,0.867
1,2025-12-09,32,1.929,1.6,0.946
1,2025-12-10,26,1.459,1.496,0.68
1,2025-12-11,36,1.583,1.505,0.99
1,2025-12-12,34,1.244,1.238,0.65
1,2025-12-13,24,1.349,1.554,0.634
1,2025-12-14,34,1.771,1.619,0.787
1,2025-12-15,44,1.503,1.547,0.872
1,2025-12-16,31,1.287,1.411,0.918
1,2025-12-17,29,1.639,1.611,1.0
1,2025-12-18,29,1.308,1.478,0.741
1,2025-12-19,22,1.376,1.409,1.0
1,2025-12-20,21,1.242,1.38,0.85
1,2025-12-21,25,1.234,1.416,0.959
1,2025-12-22,32,1.909,1.697,0.961
1,2025-12-23,20,1.299,1.346,0.877
1,2025-12-24,28,1.414,1.311,0.851
1,2025-12-25,26,1.465,1.431,0.864
1,2025-12-26,33,1.448,1.453,0.946
1,2025-12-27,21,1.073,1.309,0.758
1,2025-12-28,29,1.645,1.45,0.806
1,2025-12-29,30,1.584,1.723,0.673
1,2025-12-30,34,1.553,1.617,0.737
1,2025-12-31,38,1.157,1.438,0.833
1,2026-01-01,32,1.509,1.506,0.833
1,2026-01-02,38,1.6,1.442,0.861
1,2026-01-03,34,1.49,1.556,0.872
1,2026-01-04,22,1.632,1.635,0.773
1,2026-01-05,42,1.859,1.818,0.953
1,2026-01-06,27,1.631,1.596,0.871
1,2026-01-07,25,1.178,1.373,0.963
1,2026-01-08,32,1.186,1.427,1.0
1,2026-01-09,22,1.24,1.342,0.782
1,2026-01-10,29,1.499,1.457,0.796
1,2026-01-11,18,1.079,1.172,0.811
1,2026-01-12,25,1.346,1.406,1.0
1,2026-01-13,20,1.111,1.097,0.585
1,2026-01-14,18,1.043,1.045,0.45
1,2026-01-15,23,0.976,1.109,0.411
1,2026-01-16,26,1.127,1.287,0.497
1,2026-01-17,14,0.999,1.088,0.591
1,2026-01-18,23,0.932,1.13,0.675
1,2026-01-19,24,1.025,1.286,0.811
1,2026-01-20,30,1.311,1.209,0.887
1,2026-01-21,26,1.066,1.167,0.6
1,2026-01-22,22,1.271,1.154,0.62
1,2026-01-23,16,1.242,1.273,0.877
1,2026-01-24,20,1.222,1.137,0.53
1,2026-01-25,25,1.026,1.207,0.686
1,2026-01-26,24,1.385,1.304,0.935
1,2026-01-27,21,1.02,1.18,0.657
1,2026-01-28,27,1.185,1.042,0.469
1,2026-01-29,26,0.99,0.998,0.691
1,2026-01-30,19,1.242,1.172,0.742
1,2026-01-31,29,1.304,1.242,0.781
1,2026-02-01,17,1.122,0.985,0.577
1,2026-02-02,21,1.143,1.124,0.718
1,2026-02-03,15,0.969,0.954,0.558
1,2026-02-04,17,0.929,0.9,0.563
1,2026-02-05,21,0.833,0.868,0.573
1,2026-02-06,16,0.897,0.986,0.488
1,2026-02-07,18,0.817,0.893,0.685
1,2026-02-08,10,0.824,0.754,0.35
1,2026-02-09,14,0.75,0.793,0.5
1,2026-02-10,17,0.758,0.83,0.504
1,2026-02-11,15,0.817,0.819,0.475
1,2026-02-12,27,1.031,0.921,0.709
1,2026-02-13,15,0.873,0.837,0.461
1,2026-02-14,19,0.643,0.782,0.457
1,2026-02-15,19,0.813,0.864,0.457
1,2026-02-16,16,0.649,0.671,0.385
1,2026-02-17,20,0.815,0.887,0.495
1,2026-02-18,15,0.785,0.749,0.471
1,2026-02-19,20,0.693,0.819,0.457
1,2026-02-20,23,0.797,0.901,0.44
1,2026-02-21,20,0.92,0.916,0.334
1,2026-02-22,17,0.899,0.899,0.501
1,2026-02-23,20,0.768,0.843,0.507
1,2026-02-24,19,0.888,0.869,0.588
1,2026-02-25,20,0.894,0.862,0.425
1,2026-02-26,18,0.837,0.782,0.526
1,2026-02-27,14,0.802,0.875,0.614
1,2026-02-28,13,0.842,0.794,0.423
1,2026-03-01,15,0.726,0.831,0.417
1,2026-03-02,17,0.569,0.734,0.441
1,2026-03-03,17,1.016,0.945,0.547
1,2026-03-04,14,0.824,0.786,0.408
1,2026-03-05,22,0.786,0.898,0.494
1,2026-03-06,17,0.69,0.834,0.532
1,2026-03-07,19,0.625,0.68,0.42
1,2026-03-08,18,0.878,0.852,0.468
1,2026-03-09,16,0.674,0.706,0.495
1,2026-03-10,24,0.81,0.933,0.645
1,2026-03-11,9,0.794,0.754,0.526
1,2026-03-12,23,0.858,0.859,0.513
1,2026-03-13,14,1.079,1.004,0.673
1,2026-03-14,28,1.199,1.026,0.547
1,2026-03-15,20,0.939,0.98,0.682
1,2026-03-16,10,0.581,0.715,0.482
1,2026-03-17,15,0.929,0.804,0.541
1,2026-03-18,17,1.17,0.964,0.733
1,2026-03-19,21,0.897,0.831,0.425
1,2026-03-20,18,0.848,0.924,0.583
1,2026-03-21,9,0.673,0.788,0.369
1,2026-03-22,22,0.86,0.876,0.495
1,2026-03-23,20,0.988,0.958,0.51
1,2026-03-24,16,0.864,0.913,0.543
1,2026-03-25,17,0.743,0.884,0.468
1,2026-03-26,13,1.01,0.96,0.42
1,2026-03-27,16,0.836,0.867,0.556
1,2026-03-28,15,0.734,0.842,0.544
1,2026-03-29,23,1.15,1.069,0.415
1,2026-03-30,22,0.918,1.054,0.647
1,2026-03-31,22,0.986,0.894,0.521
1,2026-04-01,22,1.104,1.072,0.703
1,2026-04-02,25,0.578,0.831,0.423
1,2026-04-03,31,1.241,1.299,0.772
1,2026-04-04,22,1.112,0.986,0.519
1,2026-04-05,23,1.009,1.158,0.761
1,2026-04-06,17,0.932,0.983,0.655
1,2026-04-07,16,0.818,0.837,0.448
1,2026-04-08,28,1.494,1.219,0.485
1,2026-04-09,22,1.191,1.057,0.492
1,2026-04-10,20,0.848,0.907,0.452
1,2026-04-11,17,0.914,0.888,0.586
1,2026-04-12,23,0.865,0.803,0.437
1,2026-04-13,25,0.749,1.015,0.756
1,2026-04-14,26,0.647,0.775,0.349
1,2026-04-15,19,0.833,0.923,0.498
1,2026-04-16,20,1.064,1.028,0.54
1,2026-04-17,16,0.844,0.917,0.52
1,2026-04-18,21,0.897,0.925,0.532
1,2026-04-19,19,1.004,1.127,0.647
1,2026-04-20,22,0.916,0.956,0.567
1,2026-04-21,17,0.883,0.832,0.433
1,2026-04-22,17,1.233,1.043,0.68
1,2026-04-23,14,0.872,0.857,0.346
1,2026-04-24,19,1.277,1.157,0.612
1,2026-04-25,21,0.869,0.866,0.555
1,2026-04-26,19,0.908,0.979,0.539
1,2026-04-27,22,0.729,0.935,0.426
1,2026-04-28,22,0.699,0.919,0.496
1,2026-04-29,28,0.744,1.025,0.737
1,2026-04-30,23,0.955,0.962,0.507
1,2026-05-01,13,0.721,0.801,0.497
1,2026-05-02,22,0.68,0.898,0.492
1,2026-05-03,18,0.698,0.753,0.388
1,2026-05-04,20,0.842,0.926,0.737
1,2026-05-05,18,0.827,0.865,0.522
1,2026-05-06,16,0.709,0.904,0.59
1,2026-05-07,18,1.03,0.924,0.682
1,2026-05-08,12,0.703,0.838,0.539
1,2026-05-09,34,0.762,0.976,0.602
1,2026-05-10,19,0.695,0.817,0.6
1,2026-05-11,11,0.542,0.671,0.41
1,2026-05-12,12,0.68,0.679,0.3
1,2026-05-13,20,0.776,0.687,0.369
1,2026-05-14,16,0.734,0.765,0.429
1,2026-05-15,15,0.676,0.718,0.383
1,2026-05-16,15,0.761,0.76,0.57
1,2026-05-17,16,0.648,0.726,0.418
1,2026-05-18,12,0.741,0.776,0.498
1,2026-05-19,13,0.816,0.839,0.443
1,2026-05-20,14,0.675,0.698,0.474
1,2026-05-21,19,0.713,0.763,0.277
1,2026-05-22,23,0.95,0.862,0.346
1,2026-05-23,11,0.613,0.768,0.451
1,2026-05-24,11,0.716,0.742,0.338
1,2026-05-25,12,0.67,0.752,0.341
1,2026-05-26,20,0.778,0.885,0.469
1,2026-05-27,12,0.675,0.876,0.608
1,2026-05-28,17,0.657,0.744,0.5
1,2026-05-29,21,0.788,0.823,0.59
1,2026-05-30,17,0.891,0.902,0.537
1,2026-05-31,13,0.606,0.71,0.387
1,2026-06-01,9,0.565,0.693,0.378
1,2026-06-02,21,0.659,0.74,0.336
1,2026-06-03,8,0.594,0.61,0.297
1,2026-06-04,21,0.655,0.675,0.343
1,2026-06-05,10,0.589,0.599,0.277
1,2026-06-06,12,0.73,0.696,0.4
1,2026-06-07,16,0.811,0.694,0.36
1,2026-06-08,10,0.715,0.793,0.548
1,2026-06-09,5,0.591,0.609,0.421
1,2026-06-10,16,0.823,0.796,0.351
1,2026-06-11,11,0.687,0.706,0.468
1,2026-06-12,18,0.84,0.827,0.47
1,2026-06-13,21,0.675,0.775,0.414
1,2026-06-14,14,0.579,0.713,0.427
1,2026-06-15,11,0.711,0.68,0.394
1,2026-06-16,18,0.644,0.743,0.344
1,2026-06-17,10,0.818,0.921,0.526
1,2026-06-18,17,0.712,0.825,0.496
1,2026-06-19,20,0.781,0.815,0.407
1,2026-06-20,19,0.678,0.747,0.479
1,2026-06-21,19,0.751,0.737,0.406
1,2026-06-22,16,0.641,0.74,0.471
1,2026-06-23,18,0.827,0.832,0.478
1,2026-06-24,12,0.64,0.709,0.344
1,2026-06-25,12,0.787,0.763,0.465
1,2026-06-26,9,0.686,0.715,0.443
1,2026-06-27,19,0.77,0.776,0.395
1,2026-06-28,15,0.684,0.778,0.23
1,2026-06-29,20,0.754,0.785,0.429
1,2026-06-30,22,0.664,0.663,0.378
1,2026-07-01,15,0.846,0.872,0.555
1,2026-07-02,15,0.777,0.779,0.495
1,2026-07-03,16,0.711,0.772,0.457
1,2026-07-04,13,1.022,0.851,0.412
1,2026-07-05,15,0.743,0.751,0.344
1,2026-07-06,20,0.764,0.8,0.531
1,2026-07-07,23,0.757,0.747,0.429
1,2026-07-08,21,0.905,0.913,0.451
1,2026-07-09,11,1.037,0.903,0.637
1,2026-07-10,15,0.713,0.78,0.411
1,2026-07-11,21,0.802,0.812,0.39
1,2026-07-12,14,0.691,0.785,0.548
1,2026-07-13,23,0.654,0.766,0.5
1,2026-07-14,21,0.814,0.79,0.446
1,2026-07-15,18,0.905,0.782,0.361
2,2024-01-01,19,1.081,1.036,0.587
2,2024-01-02,29,1.079,1.214,0.615
2,2024-01-03,30,0.906,1.096,0.675
2,2024-01-04,21,1.147,1.163,0.502
2,2024-01-05,16,1.089,1.138,0.492
2,2024-01-06,29,1.17,1.111,0.663
2,2024-01-07,17,0.986,1.035,0.641
2,2024-01-08,20,0.982,1.211,0.623
2,2024-01-09,17,0.96,0.922,0.533
2,2024-01-10,23,0.913,1.061,0.559
2,2024-01-11,24,0.95,1.086,0.622
2,2024-01-12,28,1.263,1.243,0.775
2,2024-01-13,28,1.157,1.302,0.709
2,2024-01-14,13,1.116,1.181,0.815
2,2024-01-15,15,1.067,1.071,0.445
2,2024-01-16,20,0.841,1.14,0.478
2,2024-01-17,28,1.268,1.259,0.805
2,2024-01-18,31,1.356,1.38,0.784
2,2024-01-19,21,0.738,0.947,0.625
2,2024-01-20,17,0.979,1.082,0.688
2,2024-01-21,24,1.116,1.204,0.571
2,2024-01-22,21,0.973,1.159,0.774
2,2024-01-23,22,1.304,1.214,0.75
2,2024-01-24,29,0.925,1.095,0.576
2,2024-01-25,27,0.935,1.197,0.573
2,2024-01-26,28,1.025,1.213,0.7
2,2024-01-27,21,0.967,1.059,0.692
2,2024-01-28,30,1.025,1.145,0.602
2,2024-01-29,29,1.184,1.23,0.479
2,2024-01-30,19,0.839,0.956,0.61
2,2024-01-31,30,1.256,1.161,0.626
2,2024-02-01,20,1.018,1.254,0.82
2,2024-02-02,23,1.547,1.311,0.685
2,2024-02-03,23,1.435,1.455,0.952
2,2024-02-04,17,0.907,1.125,0.496
2,2024-02-05,18,1.019,1.116,0.625
2,2024-02-06,19,0.98,0.995,0.5
2,2024-02-07,29,1.165,1.381,0.926
2,2024-02-08,25,1.407,1.349,0.672
2,2024-02-09,22,0.94,1.107,0.587
2,2024-02-10,17,0.876,1.022,0.519
2,2024-02-11,16,1.227,1.222,0.581
2,2024-02-12,21,1.369,1.228,0.849
2,2024-02-13,26,1.232,1.092,0.447
2,2024-02-14,18,1.041,1.13,0.657
2,2024-02-15,25,1.234,1.167,0.499
2,2024-02-16,23,1.155,1.048,0.327
2,2024-02-17,28,0.873,1.062,0.707
2,2024-02-18,20,1.257,1.141,0.647
2,2024-02-19,12,1.152,1.057,0.726
2,2024-02-20,14,1.072,1.062,0.655
2,2024-02-21,24,1.254,1.16,0.696
2,2024-02-22,33,1.434,1.25,0.788
2,2024-02-23,23,1.167,1.171,0.622
2,2024-02-24,27,1.387,1.264,0.818
2,2024-02-25,16,1.076,1.129,0.682
2,2024-02-26,17,0.785,1.186,0.703
2,2024-02-27,18,0.823,0.834,0.538
2,2024-02-28,27,1.22,1.188,0.745
2,2024-02-29,17,1.191,1.158,0.579
2,2024-03-01,24,1.107,1.162,0.834
2,2024-03-02,18,0.872,0.983,0.595
2,2024-03-03,14,1.332,1.052,0.534
2,2024-03-04,27,1.132,1.074,0.526
2,2024-03-05,15,0.838,1.097,0.624
2,2024-03-06,15,0.997,0.992,0.66
2,2024-03-07,30,1.072,1.114,0.771
2,2024-03-08,19,0.846,1.007,0.717
2,2024-03-09,18,0.987,1.114,0.868
2,2024-03-10,23,1.191,1.119,0.607
2,2024-03-11,20,0.86,0.878,0.468
2,2024-03-12,13,0.894,0.905,0.755
2,2024-03-13,11,0.792,0.84,0.504
2,2024-03-14,19,1.07,0.977,0.468
2,2024-03-15,12,0.872,0.906,0.553
2,2024-03-16,22,0.807,0.992,0.542
2,2024-03-17,20,0.881,0.935,0.552
2,2024-03-18,21,0.843,0.878,0.596
2,2024-03-19,14,0.984,0.891,0.351
2,2024-03-20,14,0.8,0.87,0.612
2,2024-03-21,20,0.887,0.905,0.399
2,2024-03-22,19,0.953,0.848,0.456
2,2024-03-23,22,0.757,0.917,0.514
2,2024-03-24,17,0.974,0.963,0.444
2,2024-03-25,19,0.881,0.846,0.413
2,2024-03-26,22,1.022,1.06,0.647
2,2024-03-27,17,0.892,0.905,0.615
2,2024-03-28,21,1.036,1.02,0.72
2,2024-03-29,23,1.028,1.025,0.465
2,2024-03-30,17,0.957,0.966,0.453
2,2024-03-31,14,1.167,1.114,0.379
2,2024-04-01,18,0.836,0.896,0.532
2,2024-04-02,14,0.809,0.822,0.492
2,2024-04-03,13,0.669,0.706,0.457
2,2024-04-04,20,0.665,0.705,0.432
2,2024-04-05,25,0.796,0.868,0.506
2,2024-04-06,16,0.716,0.84,0.553
2,2024-04-07,16,0.816,0.812,0.352
2,2024-04-08,15,0.523,0.667,0.422
2,2024-04-09,14,0.61,0.846,0.459
2,2024-04-10,15,0.72,0.763,0.406
2,2024-04-11,15,0.66,0.689,0.342
2,2024-04-12,7,0.642,0.638,0.377
2,2024-04-13,11,0.716,0.695,0.356
2,2024-04-14,24,0.701,0.724,0.416
2,2024-04-15,17,0.618,0.706,0.309
2,2024-04-16,15,0.577,0.739,0.391
2,2024-04-17,11,0.794,0.842,0.484
2,2024-04-18,18,0.761,0.824,0.435
2,2024-04-19,17,0.854,0.759,0.513
2,2024-04-20,8,0.703,0.748,0.363
2,2024-04-21,15,0.742,0.75,0.485
2,2024-04-22,8,0.756,0.779,0.304
2,2024-04-23,16,0.827,0.778,0.485
2,2024-04-24,10,0.64,0.621,0.314
2,2024-04-25,12,0.572,0.702,0.437
2,2024-04-26,14,0.872,0.868,0.462
2,2024-04-27,19,0.75,0.807,0.544
2,2024-04-28,19,0.776,0.849,0.45
2,2024-04-29,16,0.571,0.734,0.434
2,2024-04-30,20,0.653,0.761,0.464
2,2024-05-01,23,0.753,0.876,0.596
2,2024-05-02,11,0.487,0.581,0.422
2,2024-05-03,13,0.647,0.605,0.462
2,2024-05-04,6,0.535,0.618,0.322
2,2024-05-05,14,0.708,0.704,0.416
2,2024-05-06,15,0.616,0.655,0.332
2,2024-05-07,9,0.66,0.657,0.314
2,2024-05-08,10,0.653,0.699,0.418
2,2024-05-09,9,0.538,0.716,0.459
2,2024-05-10,8,0.533,0.618,0.413
2,2024-05-11,15,0.798,0.778,0.468
2,2024-05-12,13,0.667,0.616,0.401
2,2024-05-13,14,0.947,0.872,0.447
2,2024-05-14,15,0.763,0.804,0.439
2,2024-05-15,18,0.472,0.642,0.304
2,2024-05-16,14,0.728,0.882,0.533
2,2024-05-17,13,0.705,0.817,0.479
2,2024-05-18,11,0.745,0.722,0.387
2,2024-05-19,15,0.635,0.839,0.506
2,2024-05-20,19,0.904,0.781,0.339
2,2024-05-21,21,0.724,0.727,0.375
2,2024-05-22,16,0.772,0.8,0.431
2,2024-05-23,13,0.541,0.576,0.319
2,2024-05-24,14,0.554,0.614,0.353
2,2024-05-25,12,0.761,0.688,0.396
2,2024-05-26,15,0.761,0.826,0.436
2,2024-05-27,10,0.644,0.623,0.395
2,2024-05-28,13,0.737,0.873,0.65
2,2024-05-29,11,0.701,0.781,0.398
2,2024-05-30,14,0.787,0.816,0.403
2,2024-05-31,17,0.731,0.768,0.391
2,2024-06-01,10,0.966,0.803,0.365
2,2024-06-02,18,0.558,0.707,0.355
2,2024-06-03,24,0.934,0.985,0.664
2,2024-06-04,17,0.804,0.806,0.401
2,2024-06-05,16,0.807,0.865,0.502
2,2024-06-06,24,0.953,1.037,0.66
2,2024-06-07,20,0.525,0.722,0.529
2,2024-06-08,10,0.525,0.735,0.388
2,2024-06-09,17,0.703,0.83,0.488
2,2024-06-10,20,0.837,0.854,0.559
2,2024-06-11,10,0.705,0.806,0.225
2,2024-06-12,15,0.657,0.78,0.334
2,2024-06-13,16,0.722,0.751,0.266
2,2024-06-14,16,0.689,0.835,0.477
2,2024-06-15,27,0.737,0.906,0.443
2,2024-06-16,17,0.847,0.824,0.456
2,2024-06-17,10,0.753,0.858,0.458
2,2024-06-18,26,0.936,0.953,0.594
2,2024-06-19,13,0.819,0.819,0.372
2,2024-06-20,25,0.867,0.924,0.537
2,2024-06-21,27,0.999,0.988,0.641
2,2024-06-22,17,0.861,0.891,0.565
2,2024-06-23,12,0.883,0.944,0.606
2,2024-06-24,19,0.982,0.96,0.583
2,2024-06-25,15,0.714,0.839,0.643
2,2024-06-26,28,1.107,1.022,0.683
2,2024-06-27,22,0.814,0.943,0.383
2,2024-06-28,15,0.738,0.743,0.553
2,2024-06-29,25,1.147,1.049,0.668
2,2024-06-30,20,0.885,0.938,0.571
2,2024-07-01,21,1.011,0.938,0.456
2,2024-07-02,19,0.844,0.958,0.568
2,2024-07-03,24,0.682,0.828,0.417
2,2024-07-04,18,0.646,0.9,0.37
2,2024-07-05,20,0.745,0.892,0.676
2,2024-07-06,24,1.004,1.03,0.563
2,2024-07-07,22,0.898,0.922,0.556
2,2024-07-08,21,1.164,1.019,0.546
2,2024-07-09,24,0.796,0.89,0.431
2,2024-07-10,12,0.849,0.771,0.499
2,2024-07-11,19,0.786,1.015,0.683
2,2024-07-12,20,0.82,0.888,0.622
2,2024-07-13,11,0.76,0.98,0.592
2,2024-07-14,18,1.02,0.978,0.562
2,2024-07-15,16,0.83,0.934,0.465
2,2024-07-16,17,0.825,1.033,0.662
2,2024-07-17,24,0.857,1.141,0.745
2,2024-07-18,11,0.887,0.826,0.513
2,2024-07-19,17,0.997,0.929,0.52
2,2024-07-20,14,1.08,1.034,0.763
2,2024-07-21,25,0.959,0.991,0.698
2,2024-07-22,28,1.088,1.014,0.725
2,2024-07-23,28,1.032,1.085,0.589
2,2024-07-24,15,0.757,0.757,0.389
2,2024-07-25,18,1.01,0.976,0.575
2,2024-07-26,24,0.754,0.857,0.429
2,2024-07-27,17,0.892,0.928,0.523
2,2024-07-28,19,0.988,0.964,0.485
2,2024-07-29,24,1.12,1.028,0.454
2,2024-07-30,22,0.802,0.957,0.475
2,2024-07-31,16,0.723,0.808,0.461
2,2024-08-01,25,0.966,1.06,0.402
2,2024-08-02,19,0.806,0.844,0.314
2,2024-08-03,25,0.99,0.999,0.42
2,2024-08-04,13,1.037,0.99,0.527
2,2024-08-05,22,1.049,1.015,0.666
2,2024-08-06,11,0.919,1.017,0.577
2,2024-08-07,24,1.271,1.162,0.672
2,2024-08-08,15,0.773,0.838,0.521
2,2024-08-09,22,1.207,1.091,0.642
2,2024-08-10,16,0.612,0.827,0.468
2,2024-08-11,13,0.698,0.858,0.437
2,2024-08-12,24,1.131,1.136,0.51
2,2024-08-13,18,0.958,1.039,0.607
2,2024-08-14,18,0.949,0.906,0.591
2,2024-08-15,25,0.862,1.002,0.644
2,2024-08-16,23,1.066,1.14,0.659
2,2024-08-17,24,1.032,1.085,0.654
2,2024-08-18,17,1.049,1.152,0.809
2,2024-08-19,18,1.221,1.088,0.587
2,2024-08-20,25,1.046,1.101,0.663
2,2024-08-21,15,1.098,0.964,0.533
2,2024-08-22,20,1.149,1.112,0.785
2,2024-08-23,24,0.894,0.966,0.377
2,2024-08-24,32,1.003,1.195,0.502
2,2024-08-25,23,1.004,1.081,0.71
2,2024-08-26,22,1.258,1.085,0.89
2,2024-08-27,18,0.967,1.009,0.728
2,2024-08-28,23,1.058,1.13,0.67
2,2024-08-29,12,0.88,0.95,0.661
2,2024-08-30,18,1.074,1.196,0.562
2,2024-08-31,18,1.043,0.944,0.548
2,2024-09-01,25,0.835,0.989,0.685
2,2024-09-02,25,1.341,1.274,0.977
2,2024-09-03,15,0.979,1.028,0.543
2,2024-09-04,27,1.286,1.237,0.697
2,2024-09-05,19,0.992,1.081,0.749
2,2024-09-06,27,1.326,1.387,0.986
2,2024-09-07,13,1.088,1.195,0.656
2,2024-09-08,24,1.105,1.066,0.707
2,2024-09-09,12,1.078,1.033,0.7
2,2024-09-10,25,1.237,1.126,0.573
2,2024-09-11,18,1.096,1.028,0.481
2,2024-09-12,19,1.042,1.019,0.442
2,2024-09-13,23,1.121,1.154,0.576
2,2024-09-14,19,1.078,1.082,0.686
2,2024-09-15,20,1.144,1.144,0.768
2,2024-09-16,26,1.137,1.244,0.711
2,2024-09-17,18,0.928,1.021,0.717
2,2024-09-18,17,1.049,1.152,0.605
2,2024-09-19,11,1.041,1.052,0.594
2,2024-09-20,17,1.497,1.204,0.805
2,2024-09-21,22,0.964,0.988,0.448
2,2024-09-22,19,1.433,1.158,0.585
2,2024-09-23,33,1.304,1.3,0.632
2,2024-09-24,17,1.045,1.111,0.44
2,2024-09-25,19,1.025,1.145,0.6
2,2024-09-26,27,1.229,1.282,0.689
2,2024-09-27,19,0.933,1.164,0.787
2,2024-09-28,19,1.002,1.11,0.666
2,2024-09-29,13,0.975,1.035,0.63
2,2024-09-30,23,1.035,1.069,0.565
2,2024-10-01,28,1.235,1.28,0.553
2,2024-10-02,25,1.167,1.118,0.499
2,2024-10-03,16,0.948,0.957,0.492
2,2024-10-04,23,1.219,1.256,0.787
2,2024-10-05,18,0.938,1.014,0.675
2,2024-10-06,24,1.294,1.21,0.694
2,2024-10-07,22,0.92,1.316,0.854
2,2024-10-08,21,0.824,1.05,0.642
2,2024-10-09,27,1.191,1.184,0.647
2,2024-10-10,30,0.96,1.07,0.615
2,2024-10-11,14,0.78,1.089,0.66
