commodity,date,modal_price
soymeal,2024-01-05,4339.32
soymeal,2024-01-06,4372.52
soymeal,2024-01-07,4386.02
soymeal,2024-01-08,4369.54
soymeal,2024-01-09,4375.43
soymeal,2024-01-10,4391.22
soymeal,2024-01-11,4390.58
soymeal,2024-01-12,4403.64
soymeal,2024-01-13,4430.75
soymeal,2024-01-14,4430.38
soymeal,2024-01-15,4340.37
soymeal,2024-01-16,4392.01
soymeal,2024-01-17,4383.22
soymeal,2024-01-18,4358.38
soymeal,2024-01-19,4324.57
soymeal,2024-01-20,4314.74
soymeal,2024-01-21,4298.12
soymeal,2024-01-22,4276.34
soymeal,2024-01-23,4256.31
soymeal,2024-01-24,4272.47
soymeal,2024-01-25,4333.97
soymeal,2024-01-26,4359.29
soymeal,2024-01-27,4394.03
soymeal,2024-01-28,4382.79
soymeal,2024-01-29,4386.35
soymeal,2024-01-30,4399.82
soymeal,2024-01-31,4379.9
soymeal,2024-02-01,4367.22
soymeal,2024-02-02,4393.77
soymeal,2024-02-03,4427.79
soymeal,2024-02-04,4430.23
soymeal,2024-02-05,4393.67
soymeal,2024-02-06,4384.94
soymeal,2024-02-07,4341.27
soymeal,2024-02-08,4343.9
soymeal,2024-02-09,4352.02
soymeal,2024-02-10,4344.13
soymeal,2024-02-11,4351.84
soymeal,2024-02-12,4364.9
soymeal,2024-02-13,4373.11
soymeal,2024-02-14,4336.83
soymeal,2024-02-15,4329.49
soymeal,2024-02-16,4342.28
soymeal,2024-02-17,4390.88
soymeal,2024-02-18,4382.89
soymeal,2024-02-19,4400.17
soymeal,2024-02-20,4427.66
soymeal,2024-02-21,4421.92
soymeal,2024-02-22,4457.97
soymeal,2024-02-23,4496.0
soymeal,2024-02-24,4540.02
soymeal,2024-02-25,4554.97
soymeal,2024-02-26,4631.22
soymeal,2024-02-27,4611.69
soymeal,2024-02-28,4681.14
soymeal,2024-02-29,4706.76
soymeal,2024-03-01,4751.51
soymeal,2024-03-02,4741.26
soymeal,2024-03-03,4769.75
soymeal,2024-03-04,4818.02
soymeal,2024-03-05,4781.87
soymeal,2024-03-06,4776.79
soymeal,2024-03-07,4706.1
soymeal,2024-03-08,4700.6
soymeal,2024-03-09,4674.2
soymeal,2024-03-10,4667.46
soymeal,2024-03-11,4764.34
soymeal,2024-03-12,4822.37
soymeal,2024-03-13,4774.4
soymeal,2024-03-14,4793.39
soymeal,2024-03-15,4820.66
soymeal,2024-03-16,4809.66
soymeal,2024-03-17,4816.05
soymeal,2024-03-18,4825.75
soymeal,2024-03-19,4780.86
soymeal,2024-03-20,4746.85
soymeal,2024-03-21,4752.95
soymeal,2024-03-22,4756.64
soymeal,2024-03-23,4733.49
soymeal,2024-03-24,4707.62
soymeal,2024-03-25,4705.03
soymeal,2024-03-26,4734.69
soymeal,2024-03-27,4732.53
soymeal,2024-03-28,4786.98
soymeal,2024-03-29,4764.1
soymeal,2024-03-30,4770.93
soymeal,2024-03-31,4759.49
soymeal,2024-04-01,4779.5
soymeal,2024-04-02,4753.81
soymeal,2024-04-03,4818.76
soymeal,2024-04-04,4762.45
soymeal,2024-04-05,4820.37
soymeal,2024-04-06,4823.8
soymeal,2024-04-07,4842.87
soymeal,2024-04-08,4888.72
soymeal,2024-04-09,4918.55
soymeal,2024-04-10,4893.87
soymeal,2024-04-11,4914.86
soymeal,2024-04-12,4979.93
soymeal,2024-04-13,4949.49
soymeal,2024-04-14,5023.84
soymeal,2024-04-15,5037.82
soymeal,2024-04-16,5022.97
soymeal,2024-04-17,4992.06
soymeal,2024-04-18,4984.66
soymeal,2024-04-19,4917.3
soymeal,2024-04-20,4903.42
soymeal,2024-04-21,4894.79
soymeal,2024-04-22,4858.5
soymeal,2024-04-23,4884.4
soymeal,2024-04-24,4877.31
soymeal,2024-04-25,4856.04
soymeal,2024-04-26,4845.38
soymeal,2024-04-27,4857.83
soymeal,2024-04-28,4860.71
soymeal,2024-04-29,4837.3
soymeal,2024-04-30,4841.95
soymeal,2024-05-01,4840.62
soymeal,2024-05-02,4802.55
soymeal,2024-05-03,4793.24
soymeal,2024-05-04,4813.1
soymeal,2024-05-05,4832.81
soymeal,2024-05-06,4825.42
soymeal,2024-05-07,4848.72
soymeal,2024-05-08,4815.96
soymeal,2024-05-09,4784.46
soymeal,2024-05-10,4776.43
soymeal,2024-05-11,4827.15
soymeal,2024-05-12,4833.06
soymeal,2024-05-13,4824.14
soymeal,2024-05-14,4876.95
soymeal,2024-05-15,4867.56
soymeal,2024-05-16,4944.69
soymeal,2024-05-17,4927.42
soymeal,2024-05-18,4893.04
soymeal,2024-05-19,4887.74
soymeal,2024-05-20,4879.61
soymeal,2024-05-21,4852.49
soymeal,2024-05-22,4942.08
soymeal,2024-05-23,4953.51
soymeal,2024-05-24,4970.03
soymeal,2024-05-25,4954.38
soymeal,2024-05-26,4934.78
soymeal,2024-05-27,4970.74
soymeal,2024-05-28,4913.16
soymeal,2024-05-29,4874.4
soymeal,2024-05-30,4866.36
soymeal,2024-05-31,4912.99
soymeal,2024-06-01,4900.52
soymeal,2024-06-02,4915.21
soymeal,2024-06-03,4916.56
soymeal,2024-06-04,4961.77
soymeal,2024-06-05,4907.42
soymeal,2024-06-06,4933.17
soymeal,2024-06-07,4926.7
soymeal,2024-06-08,4959.09
soymeal,2024-06-09,4931.13
soymeal,2024-06-10,4932.37
soymeal,2024-06-11,4929.22
soymeal,2024-06-12,4895.15
soymeal,2024-06-13,4851.86
soymeal,2024-06-14,4832.57
soymeal,2024-06-15,4837.35
soymeal,2024-06-16,4812.18
soymeal,2024-06-17,4801.46
soymeal,2024-06-18,4738.87
soymeal,2024-06-19,4726.97
soymeal,2024-06-20,4761.34
soymeal,2024-06-21,4785.28
soymeal,2024-06-22,4782.76
soymeal,2024-06-23,4791.3
soymeal,2024-06-24,4763.99
soymeal,2024-06-25,4818.85
soymeal,2024-06-26,4889.5
soymeal,2024-06-27,4895.54
soymeal,2024-06-28,4985.52
soymeal,2024-06-29,4962.24
soymeal,2024-06-30,4919.37
soymeal,2024-07-01,4895.38
soymeal,2024-07-02,4888.26
soymeal,2024-07-03,4968.41
soymeal,2024-07-04,4959.04
soymeal,2024-07-05,4929.68
soymeal,2024-07-06,4899.17
soymeal,2024-07-07,4938.82
soymeal,2024-07-08,4973.81
soymeal,2024-07-09,4957.34
soymeal,2024-07-10,4893.06
soymeal,2024-07-11,4854.94
soymeal,2024-07-12,4914.19
soymeal,2024-07-13,4938.33
soymeal,2024-07-14,4940.99
soymeal,2024-07-15,5006.46
soymeal,2024-07-16,5075.96
soymeal,2024-07-17,5075.09
soymeal,2024-07-18,5074.87
soymeal,2024-07-19,5054.64
soymeal,2024-07-20,5044.99
soymeal,2024-07-21,4993.17
soymeal,2024-07-22,4941.74
soymeal,2024-07-23,4882.9
soymeal,2024-07-24,4920.5
soymeal,2024-07-25,4867.4
soymeal,2024-07-26,4934.69
soymeal,2024-07-27,4909.92
soymeal,2024-07-28,4970.39
soymeal,2024-07-29,4958.1
soymeal,2024-07-30,4904.44
soymeal,2024-07-31,4949.1
soymeal,2024-08-01,4998.31
soymeal,2024-08-02,4967.11
soymeal,2024-08-03,4955.98
soymeal,2024-08-04,4925.05
soymeal,2024-08-05,4921.29
soymeal,2024-08-06,4925.4
soymeal,2024-08-07,4913.7
soymeal,2024-08-08,4851.92
soymeal,2024-08-09,4832.62
soymeal,2024-08-10,4856.86
soymeal,2024-08-11,4850.15
soymeal,2024-08-12,4839.44
soymeal,2024-08-13,4808.39
soymeal,2024-08-14,4788.29
soymeal,2024-08-15,4836.13
soymeal,2024-08-16,4798.08
soymeal,2024-08-17,4822.74
soymeal,2024-08-18,4824.72
soymeal,2024-08-19,4833.38
soymeal,2024-08-20,4809.05
soymeal,2024-08-21,4797.6
soymeal,2024-08-22,4797.8
soymeal,2024-08-23,4780.72
soymeal,2024-08-24,4792.21
soymeal,2024-08-25,4807.97
soymeal,2024-08-26,4882.04
soymeal,2024-08-27,4891.95
soymeal,2024-08-28,4827.29
soymeal,2024-08-29,4867.14
soymeal,2024-08-30,4860.58
soymeal,2024-08-31,4929.92
soymeal,2024-09-01,4981.34
soymeal,2024-09-02,4964.15
soymeal,2024-09-03,4989.7
soymeal,2024-09-04,4969.39
soymeal,2024-09-05,4969.88
soymeal,2024-09-06,4993.85
soymeal,2024-09-07,5033.32
soymeal,2024-09-08,5065.36
soymeal,2024-09-09,5068.43
soymeal,2024-09-10,5157.72
soymeal,2024-09-11,5144.97
soymeal,2024-09-12,5087.82
soymeal,2024-09-13,5038.08
soymeal,2024-09-14,5090.74
soymeal,2024-09-15,5088.42
soymeal,2024-09-16,5094.5
soymeal,2024-09-17,5075.59
soymeal,2024-09-18,5059.94
soymeal,2024-09-19,5032.54
soymeal,2024-09-20,5049.57
soymeal,2024-09-21,5046.53
soymeal,2024-09-22,5062.33
soymeal,2024-09-23,5074.77
soymeal,2024-09-24,5060.07
soymeal,2024-09-25,5009.07
soymeal,2024-09-26,4955.56
soymeal,2024-09-27,5062.07
soymeal,2024-09-28,5115.13
soymeal,2024-09-29,5163.76
soymeal,2024-09-30,5139.84
soymeal,2024-10-01,5140.59
soymeal,2024-10-02,5111.75
soymeal,2024-10-03,5065.42
soymeal,2024-10-04,5044.99
soymeal,2024-10-05,5092.45
soymeal,2024-10-06,5122.92
soymeal,2024-10-07,5088.65
soymeal,2024-10-08,5077.86
soymeal,2024-10-09,5104.96
soymeal,2024-10-10,5085.01
soymeal,2024-10-11,5088.25
soymeal,2024-10-12,5102.99
soymeal,2024-10-13,5117.38
soymeal,2024-10-14,5126.91
soymeal,2024-10-15,5103.91
soymeal,2024-10-16,5084.67
soymeal,2024-10-17,5044.88
soymeal,2024-10-18,4990.44
soymeal,2024-10-19,4986.83
soymeal,2024-10-20,5015.81
soymeal,2024-10-21,4967.98
soymeal,2024-10-22,4977.88
soymeal,2024-10-23,5005.7
soymeal,2024-10-24,4942.14
soymeal,2024-10-25,4933.19
soymeal,2024-10-26,4990.76
soymeal,2024-10-27,5010.48
soymeal,2024-10-28,4945.7
soymeal,2024-10-29,4968.94
soymeal,2024-10-30,4943.4
soymeal,2024-10-31,4967.78
soymeal,2024-11-01,4944.23
soymeal,2024-11-02,4942.79
soymeal,2024-11-03,4924.62
soymeal,2024-11-04,4925.13
soymeal,2024-11-05,4906.0
soymeal,2024-11-06,4898.72
soymeal,2024-11-07,4858.96
soymeal,2024-11-08,4876.07
soymeal,2024-11-09,4882.45
soymeal,2024-11-10,4827.9
soymeal,2024-11-11,4861.96
soymeal,2024-11-12,4856.35
soymeal,2024-11-13,4862.24
soymeal,2024-11-14,4888.73
soymeal,2024-11-15,4900.36
soymeal,2024-11-16,4940.89
soymeal,2024-11-17,4931.15
soymeal,2024-11-18,4967.39
soymeal,2024-11-19,4972.06
soymeal,2024-11-20,4990.16
soymeal,2024-11-21,5004.68
soymeal,2024-11-22,5048.74
soymeal,2024-11-23,5074.7
soymeal,2024-11-24,5059.4
soymeal,2024-11-25,5037.14
soymeal,2024-11-26,5035.79
soymeal,2024-11-27,5009.47
soymeal,2024-11-28,4973.1
soymeal,2024-11-29,4899.96
soymeal,2024-11-30,4847.5
soymeal,2024-12-01,4915.73
soymeal,2024-12-02,4893.59
soymeal,2024-12-03,4959.62
soymeal,2024-12-04,4974.04
soymeal,2024-12-05,4972.7
soymeal,2024-12-06,4921.13
soymeal,2024-12-07,4921.69
soymeal,2024-12-08,4987.71
soymeal,2024-12-09,5042.79
soymeal,2024-12-10,5052.89
soymeal,2024-12-11,5012.82
soymeal,2024-12-12,4979.75
soymeal,2024-12-13,4950.51
soymeal,2024-12-14,4995.4
soymeal,2024-12-15,5053.19
soymeal,2024-12-16,5060.53
soymeal,2024-12-17,5050.21
soymeal,2024-12-18,5105.67
soymeal,2024-12-19,5071.22
soymeal,2024-12-20,5073.46
soymeal,2024-12-21,5090.34
soymeal,2024-12-22,5060.09
soymeal,2024-12-23,5038.02
soymeal,2024-12-24,5013.31
soymeal,2024-12-25,5063.68
soymeal,2024-12-26,5132.41
soymeal,2024-12-27,5136.94
soymeal,2024-12-28,5127.72
soymeal,2024-12-29,5106.64
soymeal,2024-12-30,5107.11
soymeal,2024-12-31,5087.89
soymeal,2025-01-01,5084.84
soymeal,2025-01-02,5099.98
soymeal,2025-01-03,5085.94
soymeal,2025-01-04,5079.6
soymeal,2025-01-05,5073.41
soymeal,2025-01-06,5062.55
soymeal,2025-01-07,5047.34
soymeal,2025-01-08,5074.74
soymeal,2025-01-09,5012.63
soymeal,2025-01-10,5068.58
soymeal,2025-01-11,5073.8
soymeal,2025-01-12,5095.92
soymeal,2025-01-13,5122.26
soymeal,2025-01-14,5097.34
soymeal,2025-01-15,5065.22
soymeal,2025-01-16,5029.16
soymeal,2025-01-17,5020.87
soymeal,2025-01-18,5045.91
soymeal,2025-01-19,5025.73
soymeal,2025-01-20,5047.57
soymeal,2025-01-21,4964.99
soymeal,2025-01-22,4952.0
soymeal,2025-01-23,4993.03
soymeal,2025-01-24,4987.45
soymeal,2025-01-25,4958.99
soymeal,2025-01-26,4936.63
soymeal,2025-01-27,4833.48
soymeal,2025-01-28,4799.75
soymeal,2025-01-29,4835.79
soymeal,2025-01-30,4816.5
soymeal,2025-01-31,4801.24
soymeal,2025-02-01,4723.89
soymeal,2025-02-02,4670.64
soymeal,2025-02-03,4710.09
soymeal,2025-02-04,4730.86
soymeal,2025-02-05,4688.47
soymeal,2025-02-06,4668.19
soymeal,2025-02-07,4667.61
soymeal,2025-02-08,4629.06
soymeal,2025-02-09,4564.94
soymeal,2025-02-10,4560.22
soymeal,2025-02-11,4578.9
soymeal,2025-02-12,4598.28
soymeal,2025-02-13,4626.91
soymeal,2025-02-14,4577.23
soymeal,2025-02-15,4579.45
soymeal,2025-02-16,4571.22
soymeal,2025-02-17,4568.8
soymeal,2025-02-18,4562.39
soymeal,2025-02-19,4541.71
soymeal,2025-02-20,4447.13
soymeal,2025-02-21,4483.81
soymeal,2025-02-22,4494.54
soymeal,2025-02-23,4448.44
soymeal,2025-02-24,4463.55
soymeal,2025-02-25,4449.95
soymeal,2025-02-26,4437.28
soymeal,2025-02-27,4413.83
soymeal,2025-02-28,4430.8
soymeal,2025-03-01,4406.41
soymeal,2025-03-02,4373.06
soymeal,2025-03-03,4408.2
soymeal,2025-03-04,4403.03
soymeal,2025-03-05,4398.84
soymeal,2025-03-06,4420.57
soymeal,2025-03-07,4400.31
soymeal,2025-03-08,4386.27
soymeal,2025-03-09,4396.01
soymeal,2025-03-10,4349.19
soymeal,2025-03-11,4356.27
soymeal,2025-03-12,4333.63
soymeal,2025-03-13,4360.01
soymeal,2025-03-14,4377.08
soymeal,2025-03-15,4390.15
soymeal,2025-03-16,4341.39
soymeal,2025-03-17,4338.6
soymeal,2025-03-18,4303.33
soymeal,2025-03-19,4302.57
soymeal,2025-03-20,4233.74
soymeal,2025-03-21,4188.65
soymeal,2025-03-22,4224.0
soymeal,2025-03-23,4235.26
soymeal,2025-03-24,4225.13
soymeal,2025-03-25,4198.67
soymeal,2025-03-26,4167.26
soymeal,2025-03-27,4173.43
soymeal,2025-03-28,4163.74
soymeal,2025-03-29,4209.4
soymeal,2025-03-30,4204.3
soymeal,2025-03-31,4206.36
soymeal,2025-04-01,4166.01
soymeal,2025-04-02,4155.83
soymeal,2025-04-03,4161.32
soymeal,2025-04-04,4150.81
soymeal,2025-04-05,4137.05
soymeal,2025-04-06,4146.86
soymeal,2025-04-07,4191.4
soymeal,2025-04-08,4195.99
soymeal,2025-04-09,4230.07
soymeal,2025-04-10,4248.86
soymeal,2025-04-11,4281.58
soymeal,2025-04-12,4263.68
soymeal,2025-04-13,4257.85
soymeal,2025-04-14,4252.15
soymeal,2025-04-15,4268.79
soymeal,2025-04-16,4292.87
soymeal,2025-04-17,4296.98
soymeal,2025-04-18,4323.77
soymeal,2025-04-19,4307.1
soymeal,2025-04-20,4334.23
soymeal,2025-04-21,4365.5
soymeal,2025-04-22,4386.61
soymeal,2025-04-23,4391.08
soymeal,2025-04-24,4413.41
soymeal,2025-04-25,4386.23
soymeal,2025-04-26,4392.68
soymeal,2025-04-27,4402.28
soymeal,2025-04-28,4361.85
soymeal,2025-04-29,4376.71
soymeal,2025-04-30,4338.97
soymeal,2025-05-01,4326.34
soymeal,2025-05-02,4327.89
soymeal,2025-05-03,4306.15
soymeal,2025-05-04,4308.98
soymeal,2025-05-05,4311.34
soymeal,2025-05-06,4287.0
soymeal,2025-05-07,4304.42
soymeal,2025-05-08,4281.8
soymeal,2025-05-09,4351.28
soymeal,2025-05-10,4348.29
soymeal,2025-05-11,4313.13
soymeal,2025-05-12,4283.85
soymeal,2025-05-13,4318.75
soymeal,2025-05-14,4306.74
soymeal,2025-05-15,4266.17
soymeal,2025-05-16,4292.08
soymeal,2025-05-17,4279.96
soymeal,2025-05-18,4299.92
soymeal,2025-05-19,4328.52
soymeal,2025-05-20,4337.19
soymeal,2025-05-21,4410.9
soymeal,2025-05-22,4358.31
soymeal,2025-05-23,4333.78
soymeal,2025-05-24,4326.37
soymeal,2025-05-25,4395.74
soymeal,2025-05-26,4451.77
soymeal,2025-05-27,4492.47
soymeal,2025-05-28,4467.92
soymeal,2025-05-29,4447.14
soymeal,2025-05-30,4421.78
soymeal,2025-05-31,4397.95
soymeal,2025-06-01,4444.5
soymeal,2025-06-02,4437.27
soymeal,2025-06-03,4434.17
soymeal,2025-06-04,4458.62
soymeal,2025-06-05,4407.36
soymeal,2025-06-06,4409.34
soymeal,2025-06-07,4375.96
soymeal,2025-06-08,4367.3
soymeal,2025-06-09,4349.76
soymeal,2025-06-10,4330.72
soymeal,2025-06-11,4337.91
soymeal,2025-06-12,4344.98
soymeal,2025-06-13,4338.65
soymeal,2025-06-14,4350.27
soymeal,2025-06-15,4324.25
soymeal,2025-06-16,4345.27
soymeal,2025-06-17,4339.35
soymeal,2025-06-18,4325.03
soymeal,2025-06-19,4301.38
soymeal,2025-06-20,4294.46
soymeal,2025-06-21,4351.42
soymeal,2025-06-22,4349.84
soymeal,2025-06-23,4315.47
soymeal,2025-06-24,4343.67
soymeal,2025-06-25,4329.69
soymeal,2025-06-26,4338.64
soymeal,2025-06-27,4320.63
soymeal,2025-06-28,4359.89
soymeal,2025-06-29,4342.25
soymeal,2025-06-30,4385.3
soymeal,2025-07-01,4353.55
soymeal,2025-07-02,4344.98
soymeal,2025-07-03,4388.12
soymeal,2025-07-04,4393.64
soymeal,2025-07-05,4464.42
soymeal,2025-07-06,4456.37
soymeal,2025-07-07,4464.76
soymeal,2025-07-08,4525.06
soymeal,2025-07-09,4477.72
soymeal,2025-07-10,4427.03
soymeal,2025-07-11,4402.8
soymeal,2025-07-12,4428.29
soymeal,2025-07-13,4379.02
soymeal,2025-07-14,4397.71
soymeal,2025-07-15,4414.31
soymeal,2025-07-16,4477.35
soymeal,2025-07-17,4510.6
soymeal,2025-07-18,4522.47
soymeal,2025-07-19,4566.07
soymeal,2025-07-20,4583.69
soymeal,2025-07-21,4569.32
soymeal,2025-07-22,4533.22
soymeal,2025-07-23,4515.55
soymeal,2025-07-24,4514.64
soymeal,2025-07-25,4520.54
soymeal,2025-07-26,4453.83
soymeal,2025-07-27,4447.35
soymeal,2025-07-28,4448.59
soymeal,2025-07-29,4466.04
soymeal,2025-07-30,4517.54
soymeal,2025-07-31,4523.78
soymeal,2025-08-01,4495.43
soymeal,2025-08-02,4438.94
soymeal,2025-08-03,4460.69
soymeal,2025-08-04,4433.99
soymeal,2025-08-05,4461.34
soymeal,2025-08-06,4505.55
soymeal,2025-08-07,4457.47
soymeal,2025-08-08,4475.14
soymeal,2025-08-09,4516.18
soymeal,2025-08-10,4548.88
soymeal,2025-08-11,4482.97
soymeal,2025-08-12,4456.62
soymeal,2025-08-13,4417.21
soymeal,2025-08-14,4433.78
soymeal,2025-08-15,4446.99
soymeal,2025-08-16,4364.14
soymeal,2025-08-17,4355.31
soymeal,2025-08-18,4380.14
soymeal,2025-08-19,4385.03
soymeal,2025-08-20,4389.87
soymeal,2025-08-21,4379.02
soymeal,2025-08-22,4347.03
soymeal,2025-08-23,4346.86
soymeal,2025-08-24,4348.79
soymeal,2025-08-25,4367.91
soymeal,2025-08-26,4389.61
soymeal,2025-08-27,4392.6
soymeal,2025-08-28,4426.75
soymeal,2025-08-29,4415.5
soymeal,2025-08-30,4371.44
soymeal,2025-08-31,4386.41
soymeal,2025-09-01,4390.65
soymeal,2025-09-02,4406.3
soymeal,2025-09-03,4367.82
soymeal,2025-09-04,4423.27
soymeal,2025-09-05,4445.68
soymeal,2025-09-06,4437.08
soymeal,2025-09-07,4408.48
soymeal,2025-09-08,4442.2
soymeal,2025-09-09,4408.42
soymeal,2025-09-10,4479.12
soymeal,2025-09-11,4460.29
soymeal,2025-09-12,4514.69
soymeal,2025-09-13,4509.23
soymeal,2025-09-14,4559.77
soymeal,2025-09-15,4536.73
soymeal,2025-09-16,4537.7
soymeal,2025-09-17,4563.69
soymeal,2025-09-18,4585.26
soymeal,2025-09-19,4621.1
soymeal,2025-09-20,4605.72
soymeal,2025-09-21,4608.83
soymeal,2025-09-22,4649.65
soymeal,2025-09-23,4627.12
soymeal,2025-09-24,4646.08
soymeal,2025-09-25,4639.33
soymeal,2025-09-26,4646.39
soymeal,2025-09-27,4649.51
soymeal,2025-09-28,4624.3
soymeal,2025-09-29,4616.24
soymeal,2025-09-30,4621.29
soymeal,2025-10-01,4618.34
soymeal,2025-10-02,4669.84
soymeal,2025-10-03,4703.34
soymeal,2025-10-04,4713.28
soymeal,2025-10-05,4688.54
soymeal,2025-10-06,4661.95
soymeal,2025-10-07,4727.19
soymeal,2025-10-08,4694.26
soymeal,2025-10-09,4698.38
soymeal,2025-10-10,4710.64
soymeal,2025-10-11,4700.77
soymeal,2025-10-12,4668.28
soymeal,2025-10-13,4643.07
soymeal,2025-10-14,4625.71
soymeal,2025-10-15,4603.16
soymeal,2025-10-16,4646.52
soymeal,2025-10-17,4646.59
soymeal,2025-10-18,4629.96
soymeal,2025-10-19,4633.79
soymeal,2025-10-20,4655.88
soymeal,2025-10-21,4645.04
soymeal,2025-10-22,4674.83
soymeal,2025-10-23,4633.79
soymeal,2025-10-24,4672.31
soymeal,2025-10-25,4672.39
soymeal,2025-10-26,4671.2
soymeal,2025-10-27,4648.96
soymeal,2025-10-28,4609.55
soymeal,2025-10-29,4556.44
soymeal,2025-10-30,4532.54
soymeal,2025-10-31,4551.59
soymeal,2025-11-01,4521.43
soymeal,2025-11-02,4473.04
soymeal,2025-11-03,4445.02
soymeal,2025-11-04,4433.42
soymeal,2025-11-05,4423.07
soymeal,2025-11-06,4419.43
soymeal,2025-11-07,4451.85
soymeal,2025-11-08,4491.31
soymeal,2025-11-09,4555.17
soymeal,2025-11-10,4504.01
soymeal,2025-11-11,4477.46
soymeal,2025-11-12,4499.77
soymeal,2025-11-13,4485.85
soymeal,2025-11-14,4513.32
soymeal,2025-11-15,4520.23
soymeal,2025-11-16,4570.84
soymeal,2025-11-17,4604.7
soymeal,2025-11-18,4639.39
soymeal,2025-11-19,4626.41
soymeal,2025-11-20,4623.62
soymeal,2025-11-21,4614.12
soymeal,2025-11-22,4566.1
soymeal,2025-11-23,4613.76
soymeal,2025-11-24,4638.26
soymeal,2025-11-25,4627.45
soymeal,2025-11-26,4670.27
soymeal,2025-11-27,4650.08
soymeal,2025-11-28,4591.0
soymeal,2025-11-29,4623.86
soymeal,2025-11-30,4583.03
soymeal,2025-12-01,4577.12
soymeal,2025-12-02,4584.09
soymeal,2025-12-03,4596.84
soymeal,2025-12-04,4624.6
soymeal,2025-12-05,4643.81
soymeal,2025-12-06,4662.09
soymeal,2025-12-07,4636.73
soymeal,2025-12-08,4646.66
soymeal,2025-12-09,4598.31
soymeal,2025-12-10,4649.24
soymeal,2025-12-11,4604.19
soymeal,2025-12-12,4593.41
soymeal,2025-12-13,4551.56
soymeal,2025-12-14,4528.72
soymeal,2025-12-15,4529.5
soymeal,2025-12-16,4513.13
soymeal,2025-12-17,4549.79
soymeal,2025-12-18,4557.39
soymeal,2025-12-19,4543.01
soymeal,2025-12-20,4539.12
soymeal,2025-12-21,4578.41
soymeal,2025-12-22,4608.0
soymeal,2025-12-23,4571.78
soymeal,2025-12-24,4550.41
soymeal,2025-12-25,4565.93
soymeal,2025-12-26,4577.6
soymeal,2025-12-27,4544.43
soymeal,2025-12-28,4568.69
soymeal,2025-12-29,4540.65
soymeal,2025-12-30,4582.65
soymeal,2025-12-31,4600.03
soymeal,2026-01-01,4564.09
soymeal,2026-01-02,4547.58
soymeal,2026-01-03,4530.58
soymeal,2026-01-04,4536.02
soymeal,2026-01-05,4529.91
soymeal,2026-01-06,4494.09
soymeal,2026-01-07,4450.8
soymeal,2026-01-08,4468.29
soymeal,2026-01-09,4477.61
soymeal,2026-01-10,4481.28
soymeal,2026-01-11,4490.14
soymeal,2026-01-12,4471.09
soymeal,2026-01-13,4477.21
soymeal,2026-01-14,4557.84
soymeal,2026-01-15,4595.84
soymeal,2026-01-16,4586.94
soymeal,2026-01-17,4570.53
soymeal,2026-01-18,4480.28
soymeal,2026-01-19,4514.28
soymeal,2026-01-20,4539.57
soymeal,2026-01-21,4522.69
soymeal,2026-01-22,4477.94
soymeal,2026-01-23,4442.23
soymeal,2026-01-24,4456.43
soymeal,2026-01-25,4454.0
soymeal,2026-01-26,4475.97
soymeal,2026-01-27,4479.04
soymeal,2026-01-28,4509.82
soymeal,2026-01-29,4521.86
soymeal,2026-01-30,4548.53
soymeal,2026-01-31,4482.84
soymeal,2026-02-01,4444.63
soymeal,2026-02-02,4433.66
soymeal,2026-02-03,4467.65
soymeal,2026-02-04,4527.21
soymeal,2026-02-05,4522.37
soymeal,2026-02-06,4503.42
soymeal,2026-02-07,4442.56
soymeal,2026-02-08,4469.86
soymeal,2026-02-09,4453.03
soymeal,2026-02-10,4546.57
soymeal,2026-02-11,4523.46
soymeal,2026-02-12,4590.98
soymeal,2026-02-13,4615.47
soymeal,2026-02-14,4582.73
soymeal,2026-02-15,4590.55
soymeal,2026-02-16,4615.78
soymeal,2026-02-17,4608.87
soymeal,2026-02-18,4636.36
soymeal,2026-02-19,4663.29
soymeal,2026-02-20,4683.17
soymeal,2026-02-21,4683.0
soymeal,2026-02-22,4645.02
soymeal,2026-02-23,4642.89
soymeal,2026-02-24,4648.99
soymeal,2026-02-25,4588.7
soymeal,2026-02-26,4594.51
soymeal,2026-02-27,4591.77
soymeal,2026-02-28,4550.64
soymeal,2026-03-01,4540.41
soymeal,2026-03-02,4530.87
soymeal,2026-03-03,4592.87
soymeal,2026-03-04,4600.32
soymeal,2026-03-05,4634.18
soymeal,2026-03-06,4630.73
soymeal,2026-03-07,4570.74
soymeal,2026-03-08,4592.67
soymeal,2026-03-09,4571.93
soymeal,2026-03-10,4561.57
soymeal,2026-03-11,4528.43
soymeal,2026-03-12,4531.1
soymeal,2026-03-13,4565.38
soymeal,2026-03-14,4595.65
soymeal,2026-03-15,4647.33
soymeal,2026-03-16,4704.26
soymeal,2026-03-17,4637.74
soymeal,2026-03-18,4599.52
soymeal,2026-03-19,4542.04
soymeal,2026-03-20,4562.54
soymeal,2026-03-21,4540.82
soymeal,2026-03-22,4525.66
soymeal,2026-03-23,4519.16
soymeal,2026-03-24,4531.64
soymeal,2026-03-25,4485.13
