enterprise_id,date,kind,amount,category,channel
1,2024-10-26,income,3378,sales,cash
1,2024-10-26,expense,1722,inputs,cash
1,2024-10-27,income,3087,sales,cash
1,2024-10-27,expense,1612,inputs,cash
1,2024-10-28,income,2566,sales,upi
1,2024-10-28,expense,1749,inputs,cash
1,2024-10-28,savings_deposit,3235,group_savings,cash
1,2024-10-29,income,3322,sales,cash
1,2024-10-29,expense,1793,inputs,cash
1,2024-10-30,income,3812,sales,upi
1,2024-10-30,expense,1771,inputs,cash
1,2024-10-31,income,3478,sales,upi
1,2024-10-31,expense,1854,inputs,cash
1,2024-11-01,income,2977,sales,upi
1,2024-11-01,expense,1622,inputs,cash
1,2024-11-02,income,3960,sales,cash
1,2024-11-02,expense,1767,inputs,cash
1,2024-11-03,income,3319,sales,upi
1,2024-11-03,expense,2028,inputs,cash
1,2024-11-04,income,2518,sales,cash
1,2024-11-04,expense,1917,inputs,cash
1,2024-11-04,savings_deposit,1464,group_savings,cash
1,2024-11-05,income,3926,sales,cash
1,2024-11-05,expense,1877,inputs,cash
1,2024-11-05,loan_repayment,3200,emi,bank
1,2024-11-06,income,3049,sales,upi
1,2024-11-06,expense,1854,inputs,cash
1,2024-11-07,income,4303,sales,cash
1,2024-11-07,expense,1772,inputs,cash
1,2024-11-08,income,4006,sales,upi
1,2024-11-08,expense,1615,inputs,cash
1,2024-11-09,income,3391,sales,cash
1,2024-11-09,expense,1875,inputs,cash
1,2024-11-10,income,3704,sales,cash
1,2024-11-10,expense,1538,inputs,cash
1,2024-11-11,income,4608,sales,upi
1,2024-11-11,expense,1790,inputs,cash
1,2024-11-11,savings_deposit,3399,group_savings,cash
1,2024-11-12,income,3970,sales,upi
1,2024-11-12,expense,1839,inputs,cash
1,2024-11-13,income,3614,sales,cash
1,2024-11-13,expense,1793,inputs,cash
1,2024-11-14,income,4822,sales,upi
1,2024-11-14,expense,2102,inputs,cash
1,2024-11-15,income,3568,sales,cash
1,2024-11-15,expense,2077,inputs,cash
1,2024-11-16,income,3781,sales,cash
1,2024-11-16,expense,1968,inputs,cash
1,2024-11-17,income,3088,sales,cash
1,2024-11-17,expense,1738,inputs,cash
1,2024-11-18,income,2744,sales,upi
1,2024-11-18,expense,2074,inputs,cash
1,2024-11-18,savings_deposit,2425,group_savings,cash
1,2024-11-19,income,3385,sales,cash
1,2024-11-19,expense,1931,inputs,cash
1,2024-11-20,income,3535,sales,upi
1,2024-11-20,expense,1744,inputs,cash
1,2024-11-21,income,3659,sales,cash
1,2024-11-21,expense,1857,inputs,cash
1,2024-11-22,income,2862,sales,upi
1,2024-11-22,expense,1967,inputs,cash
1,2024-11-23,income,3811,sales,upi
1,2024-11-23,expense,1776,inputs,cash
1,2024-11-24,income,3132,sales,cash
1,2024-11-24,expense,1863,inputs,cash
1,2024-11-25,income,3789,sales,upi
1,2024-11-25,expense,1882,inputs,cash
1,2024-11-25,savings_deposit,2188,group_savings,cash
1,2024-11-26,income,3919,sales,upi
1,2024-11-26,expense,1709,inputs,cash
1,2024-11-27,income,3323,sales,cash
1,2024-11-27,expense,1809,inputs,cash
1,2024-11-28,income,3065,sales,cash
1,2024-11-28,expense,1722,inputs,cash
1,2024-11-29,income,4208,sales,cash
1,2024-11-29,expense,1942,inputs,cash
1,2024-11-30,income,3884,sales,upi
1,2024-11-30,expense,1721,inputs,cash
1,2024-12-01,income,3748,sales,upi
1,2024-12-01,expense,1865,inputs,cash
1,2024-12-02,income,4388,sales,upi
1,2024-12-02,expense,1669,inputs,cash
1,2024-12-02,savings_deposit,2340,group_savings,cash
1,2024-12-03,income,3725,sales,upi
1,2024-12-03,expense,1704,inputs,cash
1,2024-12-04,income,3397,sales,upi
1,2024-12-04,expense,1701,inputs,cash
1,2024-12-05,income,3222,sales,upi
1,2024-12-05,expense,1817,inputs,cash
1,2024-12-05,loan_repayment,3200,emi,bank
1,2024-12-06,income,3653,sales,cash
1,2024-12-06,expense,1880,inputs,cash
1,2024-12-07,income,4077,sales,upi
1,2024-12-07,expense,1919,inputs,cash
1,2024-12-08,income,4365,sales,upi
1,2024-12-08,expense,1675,inputs,cash
1,2024-12-09,income,3717,sales,upi
1,2024-12-09,expense,1862,inputs,cash
1,2024-12-09,savings_deposit,2537,group_savings,cash
1,2024-12-10,income,4302,sales,cash
1,2024-12-10,expense,1778,inputs,cash
1,2024-12-11,income,3613,sales,cash
1,2024-12-11,expense,1935,inputs,cash
1,2024-12-12,income,3347,sales,cash
1,2024-12-12,expense,1840,inputs,cash
1,2024-12-13,income,3101,sales,upi
1,2024-12-13,expense,1863,inputs,cash
1,2024-12-14,income,3490,sales,upi
1,2024-12-14,expense,1786,inputs,cash
1,2024-12-15,income,3135,sales,cash
1,2024-12-15,expense,2086,inputs,cash
1,2024-12-16,income,4747,sales,cash
1,2024-12-16,expense,1715,inputs,cash
1,2024-12-16,savings_deposit,2570,group_savings,cash
1,2024-12-17,income,3998,sales,upi
1,2024-12-17,expense,1820,inputs,cash
1,2024-12-18,income,3727,sales,cash
1,2024-12-18,expense,1881,inputs,cash
1,2024-12-19,income,4641,sales,cash
1,2024-12-19,expense,1842,inputs,cash
1,2024-12-20,income,3151,sales,upi
1,2024-12-20,expense,1777,inputs,cash
1,2024-12-21,income,3726,sales,upi
1,2024-12-21,expense,1648,inputs,cash
1,2024-12-22,income,4757,sales,cash
1,2024-12-22,expense,1788,inputs,cash
1,2024-12-23,income,3705,sales,cash
1,2024-12-23,expense,1754,inputs,cash
1,2024-12-23,savings_deposit,1757,group_savings,cash
1,2024-12-24,income,4978,sales,upi
1,2024-12-24,expense,2083,inputs,cash
1,2024-12-25,income,4163,sales,cash
1,2024-12-25,expense,2148,inputs,cash
1,2024-12-26,income,4409,sales,cash
1,2024-12-26,expense,1860,inputs,cash
1,2024-12-27,income,4444,sales,cash
1,2024-12-27,expense,1697,inputs,cash
1,2024-12-28,income,3789,sales,upi
1,2024-12-28,expense,1960,inputs,cash
1,2024-12-29,income,3565,sales,upi
1,2024-12-29,expense,1747,inputs,cash
1,2024-12-30,income,3741,sales,cash
1,2024-12-30,expense,1807,inputs,cash
1,2024-12-30,savings_deposit,1698,group_savings,cash
1,2024-12-31,income,3327,sales,upi
1,2024-12-31,expense,1809,inputs,cash
1,2025-01-01,income,3671,sales,upi
1,2025-01-01,expense,1821,inputs,cash
1,2025-01-02,income,3701,sales,upi
1,2025-01-02,expense,1848,inputs,cash
1,2025-01-03,income,4517,sales,cash
1,2025-01-03,expense,1717,inputs,cash
1,2025-01-04,income,3989,sales,upi
1,2025-01-04,expense,1798,inputs,cash
1,2025-01-05,income,4831,sales,cash
1,2025-01-05,expense,2003,inputs,cash
1,2025-01-05,loan_repayment,3200,emi,bank
1,2025-01-06,income,2652,sales,cash
1,2025-01-06,expense,1881,inputs,cash
1,2025-01-06,savings_deposit,2497,group_savings,cash
1,2025-01-07,income,3097,sales,cash
1,2025-01-07,expense,1895,inputs,cash
1,2025-01-08,income,3510,sales,upi
1,2025-01-08,expense,1606,inputs,cash
1,2025-01-09,income,4394,sales,cash
1,2025-01-09,expense,1990,inputs,cash
1,2025-01-10,income,3637,sales,upi
1,2025-01-10,expense,1790,inputs,cash
1,2025-01-11,income,2993,sales,cash
1,2025-01-11,expense,2022,inputs,cash
1,2025-01-12,income,3590,sales,upi
1,2025-01-12,expense,1903,inputs,cash
1,2025-01-13,income,3116,sales,cash
1,2025-01-13,expense,1828,inputs,cash
1,2025-01-13,savings_deposit,1804,group_savings,cash
1,2025-01-14,income,3023,sales,upi
1,2025-01-14,expense,1688,inputs,cash
1,2025-01-15,income,4662,sales,upi
1,2025-01-15,expense,2175,inputs,cash
1,2025-01-16,income,3532,sales,upi
1,2025-01-16,expense,1994,inputs,cash
1,2025-01-17,income,3776,sales,upi
1,2025-01-17,expense,1999,inputs,cash
1,2025-01-18,income,3657,sales,upi
1,2025-01-18,expense,2114,inputs,cash
1,2025-01-19,income,3582,sales,cash
1,2025-01-19,expense,1927,inputs,cash
1,2025-01-20,income,3291,sales,upi
1,2025-01-20,expense,2069,inputs,cash
1,2025-01-20,savings_deposit,1553,group_savings,cash
1,2025-01-21,income,3554,sales,cash
1,2025-01-21,expense,1829,inputs,cash
1,2025-01-22,income,3866,sales,cash
1,2025-01-22,expense,1971,inputs,cash
1,2025-01-23,income,4377,sales,upi
1,2025-01-23,expense,1797,inputs,cash
1,2025-01-24,income,4152,sales,upi
1,2025-01-24,expense,1819,inputs,cash
1,2025-01-25,income,3104,sales,upi
1,2025-01-25,expense,1897,inputs,cash
1,2025-01-26,income,4163,sales,cash
1,2025-01-26,expense,1728,inputs,cash
1,2025-01-27,income,3926,sales,cash
1,2025-01-27,expense,1921,inputs,cash
1,2025-01-27,savings_deposit,2666,group_savings,cash
1,2025-01-28,income,3398,sales,cash
1,2025-01-28,expense,1847,inputs,cash
1,2025-01-29,income,3795,sales,cash
1,2025-01-29,expense,1635,inputs,cash
1,2025-01-30,income,3984,sales,cash
1,2025-01-30,expense,1825,inputs,cash
1,2025-01-31,income,3731,sales,cash
1,2025-01-31,expense,1841,inputs,cash
1,2025-02-01,income,4024,sales,cash
1,2025-02-01,expense,1987,inputs,cash
1,2025-02-02,income,3363,sales,cash
1,2025-02-02,expense,1920,inputs,cash
1,2025-02-03,income,4759,sales,cash
1,2025-02-03,expense,2063,inputs,cash
1,2025-02-03,savings_deposit,1510,group_savings,cash
1,2025-02-04,income,2832,sales,upi
1,2025-02-04,expense,1953,inputs,cash
1,2025-02-05,income,4065,sales,upi
1,2025-02-05,expense,1813,inputs,cash
1,2025-02-05,loan_repayment,3200,emi,bank
1,2025-02-06,income,3971,sales,upi
1,2025-02-06,expense,1878,inputs,cash
1,2025-02-07,income,4127,sales,cash
1,2025-02-07,expense,1848,inputs,cash
1,2025-02-08,income,3459,sales,cash
1,2025-02-08,expense,1954,inputs,cash
1,2025-02-09,income,4400,sales,upi
1,2025-02-09,expense,1905,inputs,cash
1,2025-02-10,income,3775,sales,upi
1,2025-02-10,expense,1819,inputs,cash
1,2025-02-10,savings_deposit,1957,group_savings,cash
1,2025-02-11,income,3239,sales,cash
1,2025-02-11,expense,1904,inputs,cash
1,2025-02-12,income,3292,sales,cash
1,2025-02-12,expense,1961,inputs,cash
1,2025-02-13,income,3911,sales,upi
1,2025-02-13,expense,1772,inputs,cash
1,2025-02-14,income,3050,sales,upi
1,2025-02-14,expense,1941,inputs,cash
1,2025-02-15,income,4750,sales,cash
1,2025-02-15,expense,1697,inputs,cash
1,2025-02-16,income,4365,sales,cash
1,2025-02-16,expense,2030,inputs,cash
1,2025-02-17,income,4731,sales,cash
1,2025-02-17,expense,1956,inputs,cash
1,2025-02-17,savings_deposit,2192,group_savings,cash
1,2025-02-18,income,4679,sales,upi
1,2025-02-18,expense,2089,inputs,cash
1,2025-02-19,income,3649,sales,cash
1,2025-02-19,expense,1753,inputs,cash
1,2025-02-20,income,3385,sales,upi
1,2025-02-20,expense,2025,inputs,cash
1,2025-02-21,income,2488,sales,cash
1,2025-02-21,expense,2004,inputs,cash
1,2025-02-22,income,3607,sales,cash
1,2025-02-22,expense,1867,inputs,cash
1,2025-02-23,income,4694,sales,upi
1,2025-02-23,expense,1840,inputs,cash
1,2025-02-24,income,3407,sales,upi
1,2025-02-24,expense,1761,inputs,cash
1,2025-02-24,savings_deposit,3094,group_savings,cash
1,2025-02-25,income,3714,sales,cash
1,2025-02-25,expense,1730,inputs,cash
1,2025-02-26,income,3544,sales,upi
1,2025-02-26,expense,1807,inputs,cash
1,2025-02-27,income,3996,sales,cash
1,2025-02-27,expense,1753,inputs,cash
1,2025-02-28,income,4459,sales,upi
1,2025-02-28,expense,2118,inputs,cash
1,2025-03-01,income,2719,sales,cash
1,2025-03-01,expense,1733,inputs,cash
1,2025-03-02,income,2804,sales,cash
1,2025-03-02,expense,1939,inputs,cash
1,2025-03-03,income,4067,sales,upi
1,2025-03-03,expense,1966,inputs,cash
1,2025-03-03,savings_deposit,2973,group_savings,cash
1,2025-03-04,income,3725,sales,cash
1,2025-03-04,expense,1958,inputs,cash
1,2025-03-05,income,3279,sales,cash
1,2025-03-05,expense,1976,inputs,cash
1,2025-03-05,loan_repayment,3200,emi,bank
1,2025-03-06,income,4157,sales,upi
1,2025-03-06,expense,2041,inputs,cash
1,2025-03-07,income,2799,sales,cash
1,2025-03-07,expense,1846,inputs,cash
1,2025-03-08,income,3815,sales,cash
1,2025-03-08,expense,1918,inputs,cash
1,2025-03-09,income,3373,sales,upi
1,2025-03-09,expense,1876,inputs,cash
1,2025-03-10,income,3681,sales,upi
1,2025-03-10,expense,2074,inputs,cash
1,2025-03-10,savings_deposit,3275,group_savings,cash
1,2025-03-11,income,2359,sales,cash
1,2025-03-11,expense,2181,inputs,cash
1,2025-03-12,income,3305,sales,upi
1,2025-03-12,expense,1771,inputs,cash
1,2025-03-13,income,3740,sales,cash
1,2025-03-13,expense,1663,inputs,cash
1,2025-03-14,income,3377,sales,upi
1,2025-03-14,expense,1997,inputs,cash
1,2025-03-15,income,3952,sales,cash
1,2025-03-15,expense,2052,inputs,cash
1,2025-03-16,income,3957,sales,upi
1,2025-03-16,expense,2163,inputs,cash
1,2025-03-17,income,2982,sales,upi
1,2025-03-17,expense,2009,inputs,cash
1,2025-03-17,savings_deposit,3449,group_savings,cash
1,2025-03-18,income,3772,sales,cash
1,2025-03-18,expense,2086,inputs,cash
1,2025-03-19,income,2961,sales,upi
1,2025-03-19,expense,2121,inputs,cash
1,2025-03-20,income,3424,sales,cash
1,2025-03-20,expense,2106,inputs,cash
1,2025-03-21,income,3691,sales,cash
1,2025-03-21,expense,2042,inputs,cash
1,2025-03-22,income,3025,sales,cash
1,2025-03-22,expense,1773,inputs,cash
1,2025-03-23,income,3750,sales,upi
1,2025-03-23,expense,1923,inputs,cash
1,2025-03-24,income,3179,sales,upi
1,2025-03-24,expense,1954,inputs,cash
1,2025-03-24,savings_deposit,3002,group_savings,cash
1,2025-03-25,income,3161,sales,cash
1,2025-03-25,expense,1905,inputs,cash
1,2025-03-26,income,3724,sales,upi
1,2025-03-26,expense,1913,inputs,cash
1,2025-03-27,income,3048,sales,upi
1,2025-03-27,expense,2111,inputs,cash
1,2025-03-28,income,3033,sales,upi
1,2025-03-28,expense,1831,inputs,cash
1,2025-03-29,income,3893,sales,upi
1,2025-03-29,expense,2028,inputs,cash
1,2025-03-30,income,3477,sales,cash
1,2025-03-30,expense,1971,inputs,cash
1,2025-03-31,income,2775,sales,upi
1,2025-03-31,expense,1829,inputs,cash
1,2025-03-31,savings_deposit,2775,group_savings,cash
1,2025-04-01,income,2518,sales,cash
1,2025-04-01,expense,1801,inputs,cash
1,2025-04-02,income,2618,sales,upi
1,2025-04-02,expense,1737,inputs,cash
1,2025-04-03,income,2265,sales,cash
1,2025-04-03,expense,2011,inputs,cash
1,2025-04-04,income,1859,sales,upi
1,2025-04-04,expense,1937,inputs,cash
1,2025-04-05,income,3097,sales,upi
1,2025-04-05,expense,1835,inputs,cash
1,2025-04-05,loan_repayment,3200,emi,bank
1,2025-04-06,income,2462,sales,upi
1,2025-04-06,expense,1710,inputs,cash
1,2025-04-07,income,2324,sales,upi
1,2025-04-07,expense,2011,inputs,cash
1,2025-04-07,savings_deposit,2006,group_savings,cash
1,2025-04-08,income,3003,sales,cash
1,2025-04-08,expense,1930,inputs,cash
1,2025-04-09,income,3056,sales,upi
1,2025-04-09,expense,1855,inputs,cash
1,2025-04-10,income,2484,sales,upi
1,2025-04-10,expense,1832,inputs,cash
1,2025-04-11,income,2538,sales,cash
1,2025-04-11,expense,1927,inputs,cash
1,2025-04-12,income,3507,sales,cash
1,2025-04-12,expense,2028,inputs,cash
1,2025-04-13,income,3260,sales,upi
1,2025-04-13,expense,1924,inputs,cash
1,2025-04-14,income,3205,sales,upi
1,2025-04-14,expense,1817,inputs,cash
1,2025-04-14,savings_deposit,2187,group_savings,cash
1,2025-04-15,income,2374,sales,upi
1,2025-04-15,expense,1965,inputs,cash
1,2025-04-16,income,2150,sales,upi
1,2025-04-16,expense,2104,inputs,cash
1,2025-04-17,income,2265,sales,cash
1,2025-04-17,expense,1973,inputs,cash
1,2025-04-18,income,2943,sales,upi
1,2025-04-18,expense,1970,inputs,cash
1,2025-04-19,income,2334,sales,upi
1,2025-04-19,expense,1922,inputs,cash
1,2025-04-20,income,2511,sales,cash
1,2025-04-20,expense,1854,inputs,cash
1,2025-04-21,income,2273,sales,upi
1,2025-04-21,expense,1856,inputs,cash
1,2025-04-21,savings_deposit,1861,group_savings,cash
1,2025-04-22,income,2359,sales,cash
1,2025-04-22,expense,1764,inputs,cash
1,2025-04-23,income,2822,sales,upi
1,2025-04-23,expense,2134,inputs,cash
1,2025-04-24,income,2555,sales,upi
1,2025-04-24,expense,2051,inputs,cash
1,2025-04-25,income,3090,sales,upi
1,2025-04-25,expense,2007,inputs,cash
1,2025-04-26,income,2413,sales,cash
1,2025-04-26,expense,2045,inputs,cash
1,2025-04-27,income,2543,sales,cash
1,2025-04-27,expense,2061,inputs,cash
1,2025-04-28,income,3084,sales,upi
1,2025-04-28,expense,1917,inputs,cash
1,2025-04-28,savings_deposit,2307,group_savings,cash
1,2025-04-29,income,3153,sales,upi
1,2025-04-29,expense,1974,inputs,cash
1,2025-04-30,income,2064,sales,upi
1,2025-04-30,expense,1959,inputs,cash
1,2025-05-01,income,2237,sales,cash
1,2025-05-01,expense,2350,inputs,cash
1,2025-05-02,income,1943,sales,cash
1,2025-05-02,expense,2143,inputs,cash
1,2025-05-03,income,2112,sales,upi
1,2025-05-03,expense,2022,inputs,cash
1,2025-05-04,income,2203,sales,upi
1,2025-05-04,expense,2179,inputs,cash
1,2025-05-05,income,2315,sales,cash
1,2025-05-05,expense,2161,inputs,cash
1,2025-05-05,savings_deposit,1855,group_savings,cash
1,2025-05-05,loan_repayment,3200,emi,bank
1,2025-05-06,income,2741,sales,upi
1,2025-05-06,expense,1807,inputs,cash
1,2025-05-07,income,2235,sales,cash
1,2025-05-07,expense,1960,inputs,cash
1,2025-05-08,income,2258,sales,upi
1,2025-05-08,expense,1987,inputs,cash
1,2025-05-09,income,2263,sales,upi
1,2025-05-09,expense,2077,inputs,cash
1,2025-05-10,income,2309,sales,upi
1,2025-05-10,expense,1980,inputs,cash
1,2025-05-11,income,2347,sales,cash
1,2025-05-11,expense,2000,inputs,cash
1,2025-05-12,income,1953,sales,cash
1,2025-05-12,expense,1948,inputs,cash
1,2025-05-12,savings_deposit,1797,group_savings,cash
1,2025-05-13,income,2406,sales,cash
1,2025-05-13,expense,2153,inputs,cash
1,2025-05-14,income,1786,sales,upi
1,2025-05-14,expense,1822,inputs,cash
1,2025-05-15,income,2040,sales,cash
1,2025-05-15,expense,1956,inputs,cash
1,2025-05-16,income,2529,sales,upi
1,2025-05-16,expense,1763,inputs,cash
1,2025-05-17,income,1802,sales,upi
1,2025-05-17,expense,1868,inputs,cash
1,2025-05-18,income,2531,sales,cash
1,2025-05-18,expense,2045,inputs,cash
1,2025-05-19,income,2219,sales,upi
1,2025-05-19,expense,2053,inputs,cash
1,2025-05-19,savings_deposit,2745,group_savings,cash
1,2025-05-20,income,1641,sales,upi
1,2025-05-20,expense,1970,inputs,cash
1,2025-05-21,income,2047,sales,upi
1,2025-05-21,expense,2175,inputs,cash
1,2025-05-22,income,1675,sales,upi
1,2025-05-22,expense,2211,inputs,cash
1,2025-05-23,income,2744,sales,upi
1,2025-05-23,expense,2023,inputs,cash
1,2025-05-24,income,2228,sales,upi
1,2025-05-24,expense,2064,inputs,cash
1,2025-05-25,income,2199,sales,upi
1,2025-05-25,expense,1963,inputs,cash
1,2025-05-26,income,2224,sales,upi
1,2025-05-26,expense,2104,inputs,cash
1,2025-05-26,savings_deposit,3129,group_savings,cash
1,2025-05-27,income,2340,sales,cash
1,2025-05-27,expense,1857,inputs,cash
1,2025-05-28,income,2446,sales,upi
1,2025-05-28,expense,2236,inputs,cash
1,2025-05-29,income,1725,sales,upi
1,2025-05-29,expense,2142,inputs,cash
1,2025-05-30,income,2528,sales,upi
1,2025-05-30,expense,1845,inputs,cash
1,2025-05-31,income,2510,sales,upi
1,2025-05-31,expense,1901,inputs,cash
1,2025-06-01,income,2684,sales,upi
1,2025-06-01,expense,2059,inputs,cash
1,2025-06-02,income,2659,sales,upi
1,2025-06-02,expense,1962,inputs,cash
1,2025-06-02,savings_deposit,3446,group_savings,cash
1,2025-06-03,income,1325,sales,cash
1,2025-06-03,expense,2065,inputs,cash
1,2025-06-04,income,2270,sales,upi
1,2025-06-04,expense,1948,inputs,cash
1,2025-06-05,income,2365,sales,upi
1,2025-06-05,expense,2206,inputs,cash
1,2025-06-05,loan_repayment,3200,emi,bank
1,2025-06-06,income,3124,sales,upi
1,2025-06-06,expense,2005,inputs,cash
1,2025-06-07,income,2973,sales,upi
1,2025-06-07,expense,2310,inputs,cash
1,2025-06-08,income,2677,sales,upi
1,2025-06-08,expense,2069,inputs,cash
1,2025-06-09,income,3381,sales,upi
1,2025-06-09,expense,1820,inputs,cash
1,2025-06-09,savings_deposit,1583,group_savings,cash
1,2025-06-10,income,2513,sales,upi
1,2025-06-10,expense,2276,inputs,cash
1,2025-06-11,income,2572,sales,cash
1,2025-06-11,expense,2135,inputs,cash
1,2025-06-12,income,3472,sales,upi
1,2025-06-12,expense,2057,inputs,cash
1,2025-06-13,income,2325,sales,cash
1,2025-06-13,expense,2084,inputs,cash
1,2025-06-14,income,2198,sales,upi
1,2025-06-14,expense,1841,inputs,cash
1,2025-06-15,income,2570,sales,upi
1,2025-06-15,expense,1754,inputs,cash
1,2025-06-16,income,2010,sales,upi
1,2025-06-16,expense,1979,inputs,cash
1,2025-06-16,savings_deposit,2519,group_savings,cash
1,2025-06-17,income,2590,sales,upi
1,2025-06-17,expense,2161,inputs,cash
1,2025-06-18,income,3002,sales,upi
1,2025-06-18,expense,2038,inputs,cash
1,2025-06-19,income,2702,sales,upi
1,2025-06-19,expense,2219,inputs,cash
1,2025-06-20,income,2717,sales,upi
1,2025-06-20,expense,2166,inputs,cash
1,2025-06-21,income,2253,sales,upi
1,2025-06-21,expense,1988,inputs,cash
1,2025-06-22,income,1908,sales,cash
1,2025-06-22,expense,2144,inputs,cash
1,2025-06-23,income,2196,sales,cash
1,2025-06-23,expense,2193,inputs,cash
1,2025-06-23,savings_deposit,2828,group_savings,cash
1,2025-06-24,income,2604,sales,cash
1,2025-06-24,expense,1984,inputs,cash
1,2025-06-25,income,2447,sales,upi
1,2025-06-25,expense,1968,inputs,cash
1,2025-06-26,income,2678,sales,cash
1,2025-06-26,expense,2014,inputs,cash
1,2025-06-27,income,3250,sales,upi
1,2025-06-27,expense,1679,inputs,cash
1,2025-06-28,income,2722,sales,upi
1,2025-06-28,expense,2033,inputs,cash
1,2025-06-29,income,2282,sales,cash
1,2025-06-29,expense,2098,inputs,cash
